"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SinmeB_6324",30.7417355223182,-10.9031525785211,0.564761357331745,-19.3057694847145,4.80345000390329e-83,1.05823081005212e-82
"SinmeB_1913",174.034689274033,-15.8929088749058,0.339118643955227,-46.8653350625101,0,0
"SinmeB_6372",7.37473270349911,-6.29338183624285,1.01782910316012,-6.18314196037759,6.28381571098638e-10,9.76782595483319e-10
"SinmeB_1819",39.8321637521779,-11.2461965935863,0.535085443281484,-21.0175715575767,4.53026633073576e-98,1.04735096199325e-97
"SinmeB_4712",92.3474822416587,-12.8193632228608,0.295404932629901,-43.3959010390717,0,0
"SinmeB_4810",9.00627797685127,-7.34698205126051,0.951646135492523,-7.72028780157668,1.16067330476261e-14,1.87074896420777e-14
"SinmeB_4423",22.8515883186474,-10.8512072327397,0.65103072703011,-16.6677343821252,2.24961077161202e-62,4.5974603598655e-62
"SinmeB_0852",463.102217322939,-19.9179299959199,0.292102412285273,-68.1881735932658,0,0
"SinmeB_4695",4.1438122475605,-6.97585007724066,1.21780978526688,-5.72819348442987,1.01505756102506e-08,1.56492987332304e-08
"SinmeB_4979",123.473806863822,-11.0602753579905,0.485537435092206,-22.7794492424464,7.33064658574863e-115,1.7983276627384e-114
"SinmeB_5333",47.0623367007262,-12.7317694405028,0.491835157808392,-25.8862532260511,9.51196531285736e-148,2.59235470914503e-147
"SinmeB_4492",21.4692892138038,-7.68614045237994,0.856103337089206,-8.97805220397014,2.75602318610504e-19,4.5763987778511e-19
"SinmeB_1033",89.3561699776248,-13.1947283269149,0.432438384509491,-30.5123892780274,1.78499184443184e-204,5.70634619951958e-204
"SinmeB_4863",5.45173179873726,-4.87297422524938,1.23435057105176,-3.94780408380839,7.88713059679305e-05,0.000116575062399619
"SinmeB_4825",679.111448724032,-19.0980474214614,0.267487217752241,-71.3979814884121,0,0
"SinmeB_4186",12.8831419047697,-9.36386265604116,0.786171531811075,-11.9107119466282,1.04084728527823e-32,1.86077332261879e-32
