sample,average,sd,ratio,ava,avb,cumsum
630,0.004976794602901,0.062310621393477,0.079870726556769,0.048078520686874,0,0.004976794602901
357,0.004879069348978,0.061312354124443,0.079577263320781,0.043930260209771,0,0.009855863951878
626,0.00461412997414,0.05860941833394,0.078726766197378,0.034734695953197,0,0.014469993926019
560,0.004610326389598,0.055451409311081,0.083141735203416,0,0.277197076483452,0.019080320315617
620,0.004515597524527,0.055322525477651,0.081623127027179,0.079820226788247,0,0.023595917840144
851,0.004206635420645,0.054410484008183,0.07731295718694,0,0.025027574795217,0.027802553260789
244,0.004200275349049,0.054374788308612,0.077246743935985,0.024563284178575,0,0.032002828609838
648,0.004179076332285,0.054156769810719,0.077166277584332,0.024142710022442,0,0.036181904942123
69,0.004176123933795,0.054126394163192,0.077155036805223,0.024084780986004,0,0.040358028875918
621,0.004168012864027,0.054017825081618,0.077159953362234,0,0.024254363347758,0.044526041739945
589,0.004140505093125,0.053737846761262,0.077050074438602,0,0.023719809343658,0.04866654683307
263,0.004083846824923,0.053160268969499,0.076821410126154,0,0.022659182552496,0.052750393657993
852,0.004022869101594,0.052545075748693,0.076560344509437,0.021280029619186,0,0.056773262759587
453,0.004019540044708,0.05250311966423,0.076558118268281,0,0.021517758324777,0.060792802804295
548,0.004007537306844,0.049722454220547,0.080598139606471,0.047389507933356,0,0.064800340111139
415,0.003986661887453,0.052170016305679,0.076416726881864,0.020671291395132,0,0.068787001998592
62,0.003986183451127,0.052161520228508,0.076420001442908,0,0.02095037517672,0.072773185449719
627,0.003973436148667,0.052030837986059,0.076366945113039,0,0.020737826634465,0.076746621598386
23,0.003967572383381,0.051970697570215,0.076342488534432,0,0.020640833960389,0.080714193981766
97,0.003949935213992,0.051788930205968,0.076269874629253,0.020073151419255,0,0.084664129195759
84,0.003897010767985,0.051238553849644,0.076056220857064,0.019243926053973,0,0.088561139963744
161,0.003883169300697,0.051094363391012,0.075999954652149,0.019033195758621,0,0.092444309264441
559,0.003862153761763,0.04729649642436,0.08165834794845,0.069512468096745,0,0.096306463026204
239,0.003854412799431,0.050794453916945,0.075882552172599,0.01860325601892,0,0.100160875825635
41,0.003842341047934,0.047067736596185,0.081634285517036,0.068305674186643,0,0.104003216873569
149,0.00384095548216,0.050653939864599,0.075827378727636,0.01840563134995,0,0.107844172355729
164,0.003828276466411,0.050536740419396,0.075752342447113,0,0.01847346576889,0.11167244882214
133,0.003826089792102,0.050498595752583,0.075766261122352,0.018189922344161,0,0.115498538614242
171,0.003815810651812,0.050391102605825,0.075723896769254,0.018042340136769,0,0.119314349266054
946,0.003810498240752,0.050335523324919,0.075701969286284,0.017966566423861,0,0.123124847506806
46,0.003806151266564,0.046206963944225,0.082371810256963,0,0.087653337164814,0.12693099877337
42,0.003795527958417,0.050198017196378,0.075611113155491,0,0.017999733989883,0.130726526731787
545,0.003778337299522,0.050019947418911,0.075536610782078,0,0.017756169253645,0.134504864031309
37,0.003755132580913,0.049755224766588,0.075472125762245,0.017196605793742,0,0.138259996612222
136,0.003748961187749,0.049715220037636,0.075408721613029,0,0.017347884760857,0.142008957799971
625,0.003743849183289,0.04966213451147,0.075386392874916,0,0.017277839789347,0.145752806983259
208,0.003730742325853,0.049498953798743,0.075370124811571,0.016868521847642,0,0.149483549309113
295,0.003708604171581,0.049265997723597,0.075277155501601,0.016576412306914,0,0.153192153480694
96,0.003704748869978,0.0492555213076,0.075214895135146,0,0.01675169448272,0.156896902350672
122,0.003691422168345,0.049084960425098,0.075204749812896,0.016353344858134,0,0.160588324519017
258,0.003687797314427,0.049046740794405,0.075189446937685,0.016306685991852,0,0.164276121833444
175,0.003687470697774,0.049043296565341,0.07518806760596,0.016302488622678,0,0.167963592531218
174,0.003668496488614,0.048877584721716,0.075054782463183,0,0.016278658732514,0.171632089019832
125,0.003658797918102,0.048740638665438,0.075066679844237,0.015938357945888,0,0.175290886937935
