sample,average,sd,ratio,ava,avb,cumsum
630,0.005042692042573,0.063332513020979,0.079622484598119,0,0.048078520686874,0.005042692042573
357,0.004950738173719,0.062408927401807,0.079327403623606,0,0.043930260209771,0.009993430216292
355,0.004760945855047,0.060135397671512,0.07917043936508,0.040812863607694,0,0.01475437607134
626,0.004701276768049,0.059899556501289,0.078486002946415,0,0.034734695953197,0.019455652839389
620,0.004537275314811,0.055704266635022,0.081452922529961,0,0.079820226788247,0.0239929281542
561,0.004349085840685,0.052496808585029,0.082844766337374,0.254208348339834,0,0.028342013994884
244,0.004310075140951,0.055932133024876,0.077059016130038,0,0.024563284178575,0.032652089135836
542,0.004293610979566,0.055403390789725,0.077497259975687,0.027345416288422,0,0.036945700115402
648,0.004289959384982,0.055726455382683,0.076982455738876,0,0.024142710022442,0.041235659500384
69,0.004287157140694,0.055697787415396,0.076971767454965,0,0.024084780986004,0.045522816641077
611,0.004171466140568,0.054160112008982,0.077021002834635,0.024727034353214,0,0.049694282781645
852,0.004141443415164,0.054201351653552,0.076408489619149,0,0.021280029619186,0.05383572619681
415,0.004106941075036,0.053845254528523,0.076273036704843,0,0.020671291395132,0.057942667271845
97,0.004071911928472,0.053482971539546,0.076134736183475,0,0.020073151419255,0.062014579200317
548,0.004046297020125,0.050347973895763,0.080366630611641,0,0.047389507933356,0.066060876220442
84,0.004021375633883,0.052958923923912,0.075933862245025,0,0.019243926053973,0.070082251854325
161,0.004008147175757,0.052821469448642,0.075881023712416,0,0.019033195758621,0.074090399030082
135,0.003992789610069,0.052332063548943,0.076297194096585,0.021383852507187,0,0.078083188640151
239,0.00398064858792,0.052535355411254,0.075770851015652,0,0.01860325601892,0.082063837228071
149,0.003967772600864,0.052401204924726,0.075719110019777,0,0.01840563134995,0.086031609828936
133,0.003953543576886,0.052252821869922,0.075661819503795,0,0.018189922344161,0.089985153405822
171,0.003943701266919,0.05215010001401,0.075622122792847,0,0.018042340136769,0.09392885467274
785,0.003942662226099,0.051816748442072,0.076088568747351,0.020536866084283,0,0.097871516898839
946,0.003938613519178,0.052096973127986,0.075601580719509,0,0.017966566423861,0.101810130418017
110,0.003910075824561,0.051481094764024,0.075951683671136,0.020005659735964,0,0.105720206242577
147,0.003900139607595,0.051378639025769,0.075909749295586,0.019846625617382,0,0.109620345850172
37,0.003885544208173,0.051541686579881,0.075386438939115,0,0.017196605793742,0.113505890058345
559,0.003880074486349,0.047613432471011,0.0814911734984,0,0.069512468096745,0.117385964544695
208,0.003862139064385,0.051296117679791,0.07529105981264,0,0.016868521847642,0.12124810360908
41,0.003860591036814,0.047389546892695,0.081465033745854,0,0.068305674186643,0.125108694645894
295,0.003840880782538,0.051072708034376,0.075204173233834,0,0.016576412306914,0.128949575428432
122,0.003824372209373,0.050898970229529,0.075136534042372,0,0.016353344858134,0.132773947637805
258,0.00382088836416,0.050862278315633,0.075122241682697,0,0.016306685991852,0.136594836001965
175,0.003820574434805,0.050858971531719,0.07512095348649,0,0.016302488622678,0.14041541043677
43,0.003804589911177,0.04677320500258,0.081341227546132,0.059816998509823,0,0.144220000347946
125,0.00379300361554,0.05056824471732,0.075007618649675,0,0.015938357945888,0.148013003963487
546,0.003790155844958,0.05024092226972,0.075439615232585,0.018173309014894,0,0.151803159808444
183,0.003779359652181,0.050424144480305,0.074951388687559,0,0.015761405622029,0.155582519460625
632,0.003771698631049,0.050343165753079,0.07491977460354,0,0.015662973209601,0.159354218091675
137,0.003761459623212,0.05023486113663,0.074877476280491,0,0.015532445216975,0.163115677714886
115,0.003748163575464,0.050094089458082,0.074822471393573,0,0.015364680912093,0.166863841290351
211,0.003747409011743,0.050086096069634,0.074819347200333,0,0.015355218407738,0.170611250302094
221,0.003746568611895,0.050077192819812,0.074815867282648,0,0.015344686817023,0.174357818913989
298,0.003745975251167,0.049781881622833,0.07524776342422,0.017543595443894,0,0.178103794165156
35,0.003745796994386,0.04593142858167,0.081551937530644,0.064445056249971,0,0.181849591159542
