sample,average,sd,ratio,ava,avb,cumsum
646,0.005503446593365,0.067697366114057,0.081294840689856,0.084937005459119,0,0.005503446593365
630,0.005040076641874,0.06345781488754,0.079424049674667,0,0.048078520686874,0.010543523235239
356,0.004974391605767,0.062295667657184,0.079851325025387,0.049585707786255,0,0.015517914841006
357,0.004949882747985,0.062566341457604,0.079114147202273,0,0.043930260209771,0.020467797588991
626,0.004705812385071,0.060146913742106,0.078238634242282,0,0.034734695953197,0.025173609974061
620,0.004529364294195,0.055660466288422,0.081374889508187,0,0.079820226788247,0.029702974268256
543,0.004389059247946,0.056372237327544,0.077858524976461,0.029611134252184,0,0.034092033516201
547,0.004386557137055,0.056346864438525,0.077849179022923,0.029549058997598,0,0.038478590653257
244,0.004324161963001,0.056316925283338,0.076782635792802,0,0.024563284178575,0.042802752616258
619,0.00430987990053,0.053031220753666,0.081270614541374,0.06588592852042,0,0.047112632516787
648,0.004304551659633,0.056117853255519,0.076705565340028,0,0.024142710022442,0.051417184176421
69,0.004301819832034,0.056090100325272,0.076694814362733,0,0.024084780986004,0.055719004008454
36,0.004182189920768,0.054269448641169,0.077063431184287,0.024945293016972,0,0.059901193929222
852,0.004159754564444,0.054639300808495,0.076131182187402,0,0.021280029619186,0.064060948493666
415,0.004126107844884,0.054293388727771,0.075996506049246,0,0.020671291395132,0.06818705633855
97,0.004091942096996,0.053941175478069,0.075859342343403,0,0.020073151419255,0.072278998435547
84,0.004042640041107,0.05343114842062,0.075660736491801,0,0.019243926053973,0.076321638476653
548,0.004041295481527,0.050382845701528,0.080211735269347,0,0.047389507933356,0.080362933958181
161,0.004029732122048,0.053297260994298,0.075608615656243,0,0.019033195758621,0.084392666080229
200,0.004011875885402,0.052527964440819,0.076376001394876,0.021716208941869,0,0.088404541965631
239,0.004002896099322,0.053018420295197,0.075500101229618,0,0.01860325601892,0.092407438064953
149,0.003990328506357,0.052887608432143,0.075449214374612,0,0.01840563134995,0.09639776657131
133,0.003976438835084,0.052742864109281,0.07539292570167,0,0.018189922344161,0.100374205406394
171,0.003966830335769,0.052642627632367,0.075353957698911,0,0.018042340136769,0.104341035742163
946,0.003961863147171,0.052590775286572,0.075333803800811,0,0.017966566423861,0.108302898889334
40,0.003955262879487,0.048289295174084,0.081907653968199,0.081520649553773,0,0.112258161768821
142,0.003953160461971,0.051924771462453,0.076132457604161,0.020711211206895,0,0.116211322230792
37,0.003910038260616,0.052048358813806,0.075123180629066,0,0.017196605793742,0.120121360491408
208,0.003887173818369,0.051808213571518,0.075030068601046,0,0.016868521847642,0.124008534309777
559,0.003873300735577,0.047574168558326,0.081416046837027,0,0.069512468096745,0.127881835045354
295,0.003866401999833,0.05158959229579,0.074945387776374,0,0.016576412306914,0.131748237045187
