sample,id,FoldChange
1,Sinme_5355,0.391345074980196
2,Sinme_5428,0.389605345535316
3,Sinme_5509,0.45661512007779
4,Sinme_5532,0.468569604954525
5,Sinme_5541,0.394813762624145
6,Sinme_5607,2.39645244081017
7,Sinme_5608,2.29538684070975
8,Sinme_5620,0.418631530575616
9,Sinme_5621,0.425678191662795
10,Sinme_5628,0.408807526812925
11,Sinme_5629,0.404324853032609
12,Sinme_5630,0.457494815040315
13,Sinme_5631,0.447290288743151
14,Sinme_5651,0.493369926993652
15,Sinme_5653,0.395626370954903
16,Sinme_5763,0.453437913211493
17,Sinme_5764,0.400415513103033
18,Sinme_5829,2.23504790684487
19,Sinme_5864,0.421064026326685
20,Sinme_5866,0.447663625113586
21,Sinme_5867,0.389051175815343
22,Sinme_5870,0.431746372648325
23,Sinme_5871,0.254113556722675
24,Sinme_5872,0.3566703466159
25,Sinme_5873,0.371242058589617
26,Sinme_5874,0.432846842330261
27,Sinme_5876,0.410582826775339
28,Sinme_5877,0.460571432144317
29,Sinme_5878,0.441375803363658
30,Sinme_5879,0.444149962025535
31,Sinme_5881,0.429265593611446
32,Sinme_5882,0.364896494153482
33,Sinme_5889,0.230250243636452
34,Sinme_5895,0.351459872773911
35,Sinme_5896,0.408044284622176
36,Sinme_5936,0.424648075848622
37,Sinme_5978,0.444595490993077
38,Sinme_6106,0.28833886980906
39,Sinme_6114,0.442842668628903
40,Sinme_6119,0.44605406407293
41,Sinme_6160,0.481517370958177
42,Sinme_6164,0.30356159409518
43,Sinme_6185,0.456398333857586
44,Sinme_6204,0.47730098970543
45,Sinme_6234,0.359475091995562
46,Sinme_6288,0.430013029022395
47,Sinme_6301,0.430013264193629
48,Sinme_6359,0.384983183300212
49,Sinme_6386,0.35907187583192
50,Sinme_6387,0.445021463677759
51,Sinme_6389,0.256548631689251
52,Sinme_6392,0.370986866432781
53,Sinme_6467,0.3653636435156
54,Sinme_6535,4.02049986086172
55,Sinme_6578,0.34723016646995
56,Sinme_3714,0.450403626600669
57,Sinme_3715,0.407595628312271
58,Sinme_3771,0.456053132318369
59,Sinme_3852,0.30462056523674
60,Sinme_3853,0.324622845729938
61,Sinme_3881,0.448585642450308
62,Sinme_3890,0.411361158098821
63,Sinme_3934,0.463614681606095
64,Sinme_3951,0.410769429571298
65,Sinme_3966,0.489753721744863
66,Sinme_3970,0.484936105680735
67,Sinme_3974,0.437617308079886
68,Sinme_3975,0.411924813526837
69,Sinme_3995,0.37787858706139
70,Sinme_3996,0.453572498816559
71,Sinme_3997,0.409670405862732
72,Sinme_4029,0.408167022528513
73,Sinme_4064,0.359642107498854
74,Sinme_4097,0.289140446924433
75,Sinme_4121,0.489445273689976
76,Sinme_4126,0.334596145281299
77,Sinme_4159,0.405208901706539
78,Sinme_4186,3.0959805735817
79,Sinme_4196,2.14217722501473
80,Sinme_4212,0.463486419328092
81,Sinme_4216,0.254114432835071
82,Sinme_4220,0.394339440701223
83,Sinme_4231,0.388159102259584
84,Sinme_4233,0.447506864258631
85,Sinme_4235,2.24152322717318
86,Sinme_4283,3.48592562561843
87,Sinme_4284,2.58609807526875
88,Sinme_4301,0.072955506322604
89,Sinme_4302,0.109075500217093
90,Sinme_4303,0.102974614685832
91,Sinme_4376,2.4529922859739
92,Sinme_4383,0.40780966629189
93,Sinme_4384,0.438292562585931
94,Sinme_4392,2.17679902423125
95,Sinme_4416,0.473793791820336
96,Sinme_4417,0.32499332697947
97,Sinme_4418,0.440690926496734
98,Sinme_4463,0.331894396692677
99,Sinme_4595,0.49123928278596
100,Sinme_4649,2.54863459696095
101,Sinme_4653,0.497918647930794
102,Sinme_4706,14.8198561707927
103,Sinme_4707,3.52177993868572
104,Sinme_4786,5.14917164700816
105,Sinme_4787,3.53611391370699
106,Sinme_4788,2.93618053306908
107,Sinme_4832,7.45196529793115
108,Sinme_4833,15.6261820700917
109,Sinme_4834,9.25780959446306
110,Sinme_4835,3.01943856607239
111,Sinme_4836,2.64254216910342
112,Sinme_4845,2.07371662038116
113,Sinme_4852,2.03459834828799
114,Sinme_4855,3.12986891164215
115,Sinme_4881,2.35834589545676
116,Sinme_4906,2.95401380240215
117,Sinme_4907,4.37285544943518
118,Sinme_5026,2.05562967485392
119,Sinme_5047,0.394443941872912
120,Sinme_5092,3.0263195789374
121,Sinme_5135,0.433445072089705
122,Sinme_5274,0.389315854416007
123,Sinme_0001,0.487615358639927
124,Sinme_0051,0.467671278787232
125,Sinme_0074,0.343252296084934
126,Sinme_0111,0.379361777286972
127,Sinme_0114,2.51025509160796
128,Sinme_0150,2.89081297148387
129,Sinme_0178,8.67189568806588
130,Sinme_0187,0.400111410610165
131,Sinme_0201,0.267504977631475
132,Sinme_0202,0.369448198031071
133,Sinme_0293,0.499506099473469
134,Sinme_0294,0.484280396014386
135,Sinme_0295,0.443806889898341
136,Sinme_0323,0.398785928768759
137,Sinme_0339,2.66656657018348
138,Sinme_0343,0.451447980385764
139,Sinme_0344,0.338841898022758
140,Sinme_0362,0.44438997671632
141,Sinme_0389,0.435664413768851
142,Sinme_0390,0.292232591282043
143,Sinme_0391,0.222337947765164
144,Sinme_0392,0.305225941544684
145,Sinme_0393,0.401636361672052
146,Sinme_0424,2.18224623626298
147,Sinme_0477,0.482970362219484
148,Sinme_0484,0.486368821699989
149,Sinme_0501,3.11464881135695
150,Sinme_0546,0.481001305241631
151,Sinme_0556,2.29809508730599
152,Sinme_0571,0.407940978169164
153,Sinme_0582,3.63447588459605
154,Sinme_0583,3.02470809043942
155,Sinme_0644,0.388331303737951
156,Sinme_0669,2.66890903012944
157,Sinme_0675,2.57937325818378
158,Sinme_0687,0.416107071939885
159,Sinme_0706,0.399599288367571
160,Sinme_0711,2.2254582749531
161,Sinme_0712,2.6529279253274
162,Sinme_0738,0.380010999660397
163,Sinme_0746,2.85193713513421
164,Sinme_0761,6.6406798532339
165,Sinme_0762,2.65355274561724
166,Sinme_0814,0.035795234195652
167,Sinme_0815,0.470144710935699
168,Sinme_0840,0.413329773034025
169,Sinme_0889,2.1110329088432
170,Sinme_0899,2.44135045271358
171,Sinme_0900,2.5006070074091
172,Sinme_0905,2.03652359445247
173,Sinme_0931,2.50331822341315
174,Sinme_0956,2.06624526006351
175,Sinme_0970,2.0888360708372
176,Sinme_1027,3.07836253690665
177,Sinme_1066,2.0488240924083
178,Sinme_1086,2.20309685072304
179,Sinme_1089,2.54293176778333
180,Sinme_1090,2.97139946025311
181,Sinme_1123,2.57967647989772
182,Sinme_1131,2.26122060893941
183,Sinme_1136,2.30129313910021
184,Sinme_1138,2.35762384980228
185,Sinme_1139,2.13481465021355
186,Sinme_1146,2.66683824315765
187,Sinme_1149,2.9312958382441
188,Sinme_1150,2.15431065083754
189,Sinme_1151,2.29629297890011
190,Sinme_1152,2.13280817889713
191,Sinme_1153,2.34804141161738
192,Sinme_1154,3.37226883373449
193,Sinme_1155,2.82772852028109
194,Sinme_1156,2.53312709773808
195,Sinme_1158,2.58368119264178
196,Sinme_1159,2.32366258545936
197,Sinme_1160,2.52583480698068
198,Sinme_1162,2.7837546212472
199,Sinme_1163,2.50436579860553
200,Sinme_1164,2.90813645762994
201,Sinme_1165,2.5419164141946
202,Sinme_1166,2.23496266744402
203,Sinme_1168,2.50359932946538
204,Sinme_1170,2.69383595221104
205,Sinme_1171,2.22361723283494
206,Sinme_1177,2.20236578021341
207,Sinme_1178,2.45198775948501
208,Sinme_1183,2.15184972586653
209,Sinme_1199,3.77093010483081
210,Sinme_1204,2.61547059446943
211,Sinme_1205,2.36544342515687
212,Sinme_1209,2.76901796166383
213,Sinme_1212,2.91505546507258
214,Sinme_1214,3.05918937127892
215,Sinme_1220,2.23983686394127
216,Sinme_1223,2.61031097124232
217,Sinme_1225,2.67764025420081
218,Sinme_1226,2.2494818257646
219,Sinme_1227,2.79112713649923
220,Sinme_1228,2.78280822515062
221,Sinme_1239,2.00146565167109
222,Sinme_1246,2.33958184172944
223,Sinme_1248,2.15919295393803
224,Sinme_1249,2.53177397953674
225,Sinme_1251,2.67914018383126
226,Sinme_1252,2.89093579649621
227,Sinme_1254,2.27734950344866
228,Sinme_1255,2.5897019822682
229,Sinme_1272,2.01809857597677
230,Sinme_1301,2.10734286068843
231,Sinme_1305,2.16190425147237
232,Sinme_1306,2.31625760165973
233,Sinme_1307,2.07087360659268
234,Sinme_1316,2.26263778366443
235,Sinme_1320,2.15730612255989
236,Sinme_1326,2.12089125486357
237,Sinme_1336,2.01584763515517
238,Sinme_1338,2.14039357292447
239,Sinme_1345,2.50521817562561
240,Sinme_1388,0.481351563318234
241,Sinme_1407,0.183011976598709
242,Sinme_1443,2.01485667974642
243,Sinme_1445,0.159728908796166
244,Sinme_1461,2.94674591796745
245,Sinme_1462,2.62548661558665
246,Sinme_1465,2.13442073813804
247,Sinme_1484,2.57498336825617
248,Sinme_1487,2.08067221696058
249,Sinme_1489,2.3363497064847
250,Sinme_1490,3.14540128619778
251,Sinme_1500,2.1160786056199
252,Sinme_1502,2.19666181332358
253,Sinme_1504,2.64467312894071
254,Sinme_1505,2.99759777723619
255,Sinme_1514,2.22568797858418
256,Sinme_1525,2.16200646779036
257,Sinme_1527,2.10636648128347
258,Sinme_1529,2.60337489539017
259,Sinme_1543,3.85014622747093
260,Sinme_1546,2.71313336023878
261,Sinme_1564,2.03057017416262
262,Sinme_1619,2.55734921305579
263,Sinme_1635,2.40678865267662
264,Sinme_1654,2.06533842918265
265,Sinme_1678,2.08942911458026
266,Sinme_1703,2.23518532043366
267,Sinme_1709,2.51696421483803
268,Sinme_1718,0.130119164406608
269,Sinme_1720,2.06090113363558
270,Sinme_1721,2.17681155670986
271,Sinme_1726,2.92470873261454
272,Sinme_1727,2.31217444669337
273,Sinme_1738,2.09100355686395
274,Sinme_1746,2.6672029387256
275,Sinme_1748,2.01193392137325
276,Sinme_1753,2.17311319225286
277,Sinme_1755,2.00028384727532
278,Sinme_1757,2.14145231020121
279,Sinme_1759,2.44118509335405
280,Sinme_1763,3.14179822994682
281,Sinme_1765,2.69028774255527
282,Sinme_1766,10.5983845218285
283,Sinme_1773,2.94208734273359
284,Sinme_1780,2.10142337658651
285,Sinme_1800,2.20447352382944
286,Sinme_1802,2.4155540673894
287,Sinme_1835,0.196718009737439
288,Sinme_1875,5.60014548062266
289,Sinme_1876,2.23309099198631
290,Sinme_1910,2.11001985271761
291,Sinme_1912,2.3678762060505
292,Sinme_1913,2.58927828049323
293,Sinme_1916,2.40596508250761
294,Sinme_1917,2.16486395418054
295,Sinme_1922,2.18243478465682
296,Sinme_1925,2.39788123487665
297,Sinme_1926,3.64424939078819
298,Sinme_1973,2.38970699602014
299,Sinme_2008,2.82956033209665
300,Sinme_2021,2.36994586986942
301,Sinme_2093,3.01042651409999
302,Sinme_2125,2.45844421657251
303,Sinme_2147,0.43886687864857
304,Sinme_2171,0.490672832905811
305,Sinme_2181,2.08433738509772
306,Sinme_2221,2.36703420173038
307,Sinme_2226,0.409180594892244
308,Sinme_2249,2.35094164841524
309,Sinme_2273,2.92069140974423
310,Sinme_2325,3.12554874830258
311,Sinme_2358,2.05449349271048
312,Sinme_2360,2.08341080833451
313,Sinme_2387,3.18021383187864
314,Sinme_2394,0.474049327636626
315,Sinme_2401,2.09370676914538
316,Sinme_2491,0.441048969600148
317,Sinme_2568,0.46514714313763
318,Sinme_2672,2.78098496311098
319,Sinme_2748,0.475588051859401
320,Sinme_2772,2.19861686893701
321,Sinme_2810,0.401286034323437
322,Sinme_2820,0.468122035666982
323,Sinme_2823,0.394038268958157
324,Sinme_2850,2.03219904965664
325,Sinme_2876,2.70547878035321
326,Sinme_2920,0.390245219385207
327,Sinme_2950,0.490320742937132
328,Sinme_3004,0.329227668279922
329,Sinme_3006,3.97528087728274
330,Sinme_3033,0.409800931559508
331,Sinme_3071,0.352620772538002
332,Sinme_3072,0.384358981735834
333,Sinme_3079,0.495486484042132
334,Sinme_3080,0.45438700312473
335,Sinme_3081,0.370438862795702
336,Sinme_3082,0.381220854118335
337,Sinme_3084,0.434847190449121
338,Sinme_3114,0.378537068989357
339,Sinme_3121,0.498389801826739
340,Sinme_3124,0.473630017032723
341,Sinme_3239,2.31744238693992
342,Sinme_3303,2.18969267088755
343,Sinme_3348,0.42130533762477
344,Sinme_3387,2.15268738145224
345,Sinme_3436,0.395019240349688
346,Sinme_3437,0.489965807946733
347,Sinme_3470,2.16916209450856
348,Sinme_3473,2.93089200334476
349,Sinme_3484,0.490143045754276
350,Sinme_3506,0.368739332649539
351,Sinme_3523,0.343827525230891
352,Sinme_3524,0.39751795629484
353,Sinme_3626,0.441479660249603
354,Sinme_3639,0.399588282674326
355,Sinme_3646,2.79711803483422
356,Sinme_6882,0.443362873993647
357,Sinme_6932,2.40961654826764
358,Sinme_5293,2.07643927199572
359,Sinme_5607,2.17194660281218
360,Sinme_5616,0.389164825840869
361,Sinme_5761,0.282965166921182
362,Sinme_5762,0.4533511557578
363,Sinme_5763,0.219672361828171
364,Sinme_5764,0.283778356941491
365,Sinme_5765,0.304406900224732
366,Sinme_5936,0.43261944803968
367,Sinme_6535,2.39872305561233
368,Sinme_4097,0.403774668874969
369,Sinme_4186,2.44544441913335
370,Sinme_4357,0.422650079090407
371,Sinme_4706,5.66022631876793
372,Sinme_4707,2.39158100412039
373,Sinme_4786,4.5820743264989
374,Sinme_4787,2.30637606485442
375,Sinme_4833,2.56481039009214
376,Sinme_4855,2.35475907927955
377,Sinme_0114,2.32577055311794
378,Sinme_0150,2.16017059838168
379,Sinme_0178,5.81238415724026
380,Sinme_0467,0.422485079461569
381,Sinme_0499,2.05168376047985
382,Sinme_0501,2.07257533575907
383,Sinme_0556,2.13393631774217
384,Sinme_0652,2.04658289637616
385,Sinme_0761,2.58330338939634
386,Sinme_0873,2.03541504368978
387,Sinme_0888,2.0467280126484
388,Sinme_1146,2.03752034644045
389,Sinme_1149,2.54760480477825
390,Sinme_1154,2.50022773540907
391,Sinme_1155,2.03177445493997
392,Sinme_1164,2.10259848586055
393,Sinme_1248,2.18973884980972
394,Sinme_1249,2.1935704582949
