sample,average,sd,ratio,ava,avb,cumsum
471,0.006260144238038,0.068356376989441,0.091580983570931,0,0.035377507219447,0.006260144238038
250,0.005936749767655,0.065403519180498,0.090771105928894,0,0.028856892533925,0.012196894005694
214,0.005891478023305,0.064988023831116,0.090654826474115,0,0.028065957534669,0.018088372028999
301,0.005889849851351,0.06493825188528,0.09069923627996,0.027367513764545,0,0.02397822188035
180,0.005868441802466,0.064742955404064,0.090642167411733,0.027012722365937,0,0.029846663682815
254,0.005858182072345,0.064682065546538,0.090568877521861,0,0.027500897038864,0.035704845755161
283,0.005827461767837,0.064399485117217,0.090489260236016,0,0.026991626997556,0.041532307522998
348,0.005821181932443,0.064341685221357,0.090472947862899,0,0.026888917461879,0.047353489455441
606,0.005786720189735,0.064024283002442,0.090383209594304,0,0.026333521528989,0.053140209645176
212,0.005751796661005,0.063677766106018,0.090326608685183,0.02517289056058,0,0.05889200630618
204,0.005705877760803,0.06325787429254,0.09020027663933,0.024489417747373,0,0.064597884066984
156,0.00566551268025,0.062904922965121,0.090064694672489,0,0.024485403946142,0.070263396747234
137,0.005664040293603,0.062891295490246,0.090060798548529,0,0.024463913487922,0.075927437040837
173,0.005582496608511,0.062127793049883,0.089855060585028,0.022757438394665,0,0.081509933649348
194,0.005577568711709,0.062089649486663,0.08983089384177,0,0.023239698144386,0.087087502361057
293,0.005515193366786,0.061510061737381,0.089663271520249,0.021872409840978,0,0.092602695727843
357,0.005492667853753,0.061299941435856,0.089603150102526,0,0.022106573837318,0.098095363581596
300,0.005489499323443,0.061273970440331,0.089589417561721,0.021544962453358,0,0.10358486290504
306,0.005487402910599,0.061254700753122,0.089583376347149,0.021518492743004,0,0.109072265815639
184,0.005480607318351,0.061192230403962,0.089563777658876,0.021432944089112,0,0.11455287313399
298,0.005478511671294,0.061168004245372,0.089564989717784,0,0.02192391739468,0.120031384805284
291,0.005462832523089,0.061021783017113,0.089522663104705,0,0.021723634917895,0.125494217328373
196,0.005455823948557,0.060964310382963,0.089492096511633,0.021124205322358,0,0.13095004127693
308,0.005450555026952,0.060907218579145,0.089489475206779,0,0.02156827200381,0.136400596303883
222,0.005442262173927,0.060829802582091,0.089467036599083,0,0.021464053593848,0.14184285847781
551,0.005410964947863,0.060551386263689,0.089361537063732,0.020578085744721,0,0.147253823425673
85,0.005394149114539,0.060396467700689,0.089312327688948,0.020377483883393,0,0.152647972540212
289,0.005387674013103,0.060336795413589,0.089293340426395,0.020300827199876,0,0.158035646553315
160,0.0053817891425,0.060282553044322,0.089276065307696,0.02023143886321,0,0.163417435695814
218,0.005374810633112,0.060199110320166,0.089283888159251,0,0.020637447942795,0.168792246328927
285,0.005365492377443,0.060132294136303,0.089228133642811,0.02004066839845,0,0.174157738706369
202,0.005363653197359,0.06009460787672,0.089253485243842,0,0.02050424465545,0.179521391903729
252,0.00535938136368,0.060075931418047,0.089210125206145,0.019969652848396,0,0.184880773267408
94,0.005343732805021,0.059931556884395,0.0891639243634,0.019789082038466,0,0.190224506072429
178,0.005338874124999,0.059862339539611,0.089185858188291,0,0.020211897713055,0.195563380197429
206,0.005338300877226,0.059856963149688,0.089184291957415,0,0.02020519064416,0.200901681074655
231,0.005331893210358,0.059822279858216,0.089128886812662,0.019653675013385,0,0.206233574285013
235,0.005328219849256,0.059788367663757,0.089118001669181,0.019611873841454,0,0.211561794134269
188,0.0053258221242,0.05976623003425,0.089110892909726,0.019584642280341,0,0.216887616258469
208,0.005323849495808,0.059748016027404,0.089105042305781,0.01956227023515,0,0.222211465754278
675,0.005310639417871,0.059626014541666,0.089065812274937,0.019413182884905,0,0.227522105172148
479,0.00530628520858,0.059556475241931,0.089096696656829,0,0.01983457252726,0.232828390380729
457,0.005296060699042,0.059491315960337,0.089022416356915,0.01925011415632,0,0.23812445107977
79,0.005290352678768,0.059406776589176,0.089053016886497,0,0.019653002064355,0.243414803758539
190,0.005282752311167,0.059335326965292,0.089032159783273,0,0.019567047512818,0.248697556069705
273,0.005274262714949,0.059289802244508,0.088957333559621,0.019009123244218,0,0.253971818784654
265,0.005272958452954,0.059277740494635,0.088953431911447,0.018994810132548,0,0.259244777237608
248,0.005265684369763,0.059210461007413,0.088931656335252,0.018915201972369,0,0.264510461607371
112,0.005259882402873,0.059156786275741,0.08891426891169,0.018851969276192,0,0.269770344010243
269,0.005249135926541,0.05905734292494,0.08888201985674,0.018735464851233,0,0.275019479936784
175,0.005246572245521,0.058994863123284,0.088932696301993,0,0.019163633677406,0.280266052182305
586,0.005245083410553,0.059019833715424,0.088869843921336,0.018691737376654,0,0.285511135592858
