"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMc02813",29.2635819343923,-11.0154303251047,0.631064480402214,-17.4553166390919,3.13633732848769e-68,6.77370069115486e-68
"SM_b21552",19.1463320923932,-7.50260254084096,0.722176192708309,-10.3888810190553,2.78602403013996e-25,5.14828599401331e-25
"SMc02118",4961.42129520417,-24.1957389602708,0.209250016264255,-115.630762626631,0,0
"SMc02120",419.261221829408,-16.5565586153221,0.239174158167867,-69.223860730396,0,0
"SMc02121",1179.25845500246,-20.1593705880688,0.209536903534724,-96.209165297358,0,0
"SMc02119",943.882261427486,-18.2309934870832,0.25091120370482,-72.659144820535,0,0
"SMc01156",203.366779734509,-15.1896805461446,0.292617130073826,-51.9097447996715,0,0
"SMc01346",124.047981297228,-15.0707148126986,0.40560224320765,-37.1563892090781,3.45705975356307e-302,1.32663200344155e-301
"SMc01578",640.867142116577,-18.5739120234839,0.29178979097912,-63.6551126794325,0,0
"SMc04386",104.011891717946,-11.7476953282186,0.428224386278318,-27.4335037999994,1.09318367228191e-165,3.12242313617826e-165
"SMc00294",1324.09150877279,-22.3371330877546,0.231756452267152,-96.3819253757214,0,0
"SM_b20924",256.156372999755,-16.9197930795008,0.226966864939333,-74.5474150335704,0,0
"SMc01415",74.954414932776,-10.1874901529724,0.54946690752134,-18.5406800910512,9.69874283266764e-77,2.15712477681576e-76
"SMc00690",538.117405569723,-18.5765837084145,0.234619552722033,-79.1774747368272,0,0
"SMc01344",883.940344510748,-21.0004482831306,0.243745251735444,-86.1573636147141,0,0
"SMc01345",2731.42300167649,-23.5652267738398,0.213760235754771,-110.241395882788,0,0
"SMc02764",895.12853252839,-18.9630996336521,0.169561717178148,-111.835973055927,0,0
"SMc00768",46.6484287349297,-10.7076955297386,0.544096508905102,-19.6797725302188,3.21441804307463e-86,7.37535024736792e-86
"SM_b21184",197.480058434963,-15.1874687567306,0.324354141439575,-46.8237238757747,0,0
"SMc03846",2089.43598362579,-21.2185036361174,0.216307118366925,-98.094338255314,0,0
"SM_b20102",294.605280803386,-15.3853706360631,0.23499652249082,-65.4706311097183,0,0
"SMc00573",1282.80692532736,-22.3020347164371,0.312254057923357,-71.4227218206758,0,0
"SMc02654",118.843748952563,-13.8975091953449,0.335571046777194,-41.41450619419,0,0
"SMc04278",455.869731242357,-18.9151078722055,0.281621064448015,-67.1651032541888,0,0
"SM_b21497",452.321829074866,-17.315249924682,0.210345603450797,-82.318097647961,0,0
"SM_b21498",609.330772459739,-17.8921050713973,0.209735699217386,-85.3078667015702,0,0
"SMc04093",811.578118919772,-18.2868734808202,0.178628741102831,-102.373634656547,0,0
"SMc00774",543.694510862254,-18.0175909597406,0.199185619390388,-90.4562840173093,0,0
"SMc00741",128.677822052718,-14.5726807050524,0.334015791007369,-43.6287178552312,0,0
"SMc02584",1064.90042448477,-18.2381152427045,0.283310510404848,-64.3750040075901,0,0
"SMc02585",456.298933745522,-14.8814697405831,0.33578373503729,-44.3186139999618,0,0
"SMc01728",127.077167348436,-13.7289795399288,0.340721525186664,-40.2938426986888,0,0
"SMc04120",91.4558217522136,-13.164919908469,0.400161881244891,-32.8989854493719,2.2725220980882e-237,7.6710957207766e-237
"SMc01533",285.408654431188,-16.1168990654662,0.254834626255358,-63.2445413807943,0,0
"SM_b21278",197.000063382342,-16.9023587491469,0.354748888333911,-47.6459808754564,0,0
"SMa1715",115.599370380665,-12.9243765215851,0.29175749575452,-44.2983529460351,0,0
"SMa1718",78.5174538555771,-12.340582152527,0.40455548760428,-30.5040532897136,2.30251654735448e-204,7.22642990993119e-204
"SMa1296",629.026059251866,-15.393891467772,1.21893368718932,-12.6289818958635,1.46157005682775e-36,2.83948847444133e-36
"SMc04270",376.247834068587,-18.970194283775,0.240923951934634,-78.7393454716444,0,0
"SMc01270",1154.8258730228,-20.7609238921238,0.248537319066046,-83.5324206849065,0,0
"SMc01288",842.20335390827,-21.1410449892259,0.195312129904008,-108.242355452354,0,0
"SMc04400",30.5737164577057,-8.90343143247152,0.649979366318037,-13.6980216509135,1.0432828175077e-42,2.08419393878969e-42
"SM_b21643",10.4055493198371,-7.31813088323548,1.27572814162966,-5.73643446783815,9.66904367271743e-09,1.5527404346705e-08
"SMc03064",144.173587416786,-12.9351394376493,0.327241942611575,-39.5277553189534,0,0
"SMc03061",754.33620010265,-17.6080015108713,0.348717287811074,-50.493629442343,0,0
"SMc03062",98.8545285144829,-10.9390560626789,0.431266658562194,-25.3649472907291,6.14783404798635e-142,1.64101314497212e-141
"SMc03063",52.9432965451807,-9.57064595391213,0.48747412083046,-19.6331364988311,8.05832557218991e-86,1.8462716381938e-85
"SMc03065",150.076046462169,-13.151417341023,0.379927241435428,-34.6156208523894,1.47073406674049e-262,5.20449026123067e-262
"SMc03060",63.4225610854558,-10.7295885256623,0.506869168478228,-21.1683590025327,1.86954395146947e-99,4.44431112478871e-99
"SM_b21647",6.18124303098253,-6.00591077834029,1.31522320071675,-4.56645744620935,4.96035676915948e-06,7.69093544153741e-06
"SM_b21646",2.28031691426205,-5.11668220168545,1.4922511581156,-3.42883446520273,0.000606179122891803,0.000907146770662492
"SM_b21645",1.63767646057133,-4.69002880014408,1.58528114348002,-2.95848393796477,0.00309156352707629,0.00454482824082646
"SM_b21644",5.54512910414659,-6.09498460752994,1.37507640562615,-4.43246977592823,9.31597647814421e-06,1.43962598604225e-05
"SM_b21649",14.3309110329819,-7.81636440912626,1.26391281020821,-6.18425918781428,6.23947801536575e-10,1.01664671659513e-09
"SMc02755",7474.03747662152,-24.4948270198785,0.289275431138436,-84.6764860862181,0,0
"SMc01359",645.225178890716,-19.0203459441136,0.193208942280382,-98.4444390597176,0,0
"SMc00475",1970.35707576233,-24.0894407067444,0.222516325488874,-108.259205942842,0,0
"SMc01173",405.97505723913,-18.3196250551529,0.230400653436576,-79.512036020314,0,0
"SMc01169",4941.76926062904,-23.5264384717886,0.366113276552871,-64.25999814402,0,0
"SM_b20843",76.9344181737257,-13.190428669196,0.73762809736158,-17.8822210221883,1.622431250017e-71,3.54078608068003e-71
"SMc02566",50.2377000202181,-12.2102688123604,0.525308713296342,-23.2439868277461,1.63637597774811e-119,4.11251910009844e-119
"SM_b20873",109.259048266209,-14.6247077181041,0.288679322872292,-50.6607386098585,0,0
"SMc00557",182.787979991254,-15.8152898521561,0.357137824107669,-44.2834356502888,0,0
"SMc01335",714.741986864362,-21.0121446984103,0.247464418907083,-84.9097611333769,0,0
"SMc02386",795.839249167733,-17.7439486909583,0.208187566232643,-85.2305880319961,0,0
"SM_b21600",8314.90247129336,-23.3214546300066,0.339262412479287,-68.7416400171665,0,0
"SMc03807",24.3651057056791,-7.48619626009467,0.726844449156441,-10.299585102126,7.07658516907094e-25,1.3052404874576e-24
"SMc00527",253.39985327823,-17.1435955128408,0.30194962916541,-56.7763423330765,0,0
"SMc02135",185.028358742653,-16.1867912030974,0.302154718523888,-53.5712011454743,0,0
"SMc02698",165.717689091435,-15.670050861923,0.305744474764996,-51.2521146096507,0,0
"SMc02648",31.0772852729026,-9.18173112083523,0.75439472775315,-12.1709905743663,4.43665337660652e-34,8.53343666234945e-34
"SMc01870",225.78819631896,-16.8823954658225,0.267488666969758,-63.1144326863435,0,0
"SMa0627",3.95664315608038,-5.8377353851753,1.36930107851628,-4.26329568914153,2.01433680167914e-05,3.09467555642586e-05
"SM_b20895",415.688168670193,-16.7800319070699,0.211393738114501,-79.3780934891316,0,0
"SM_b20894",296.729332072159,-15.5261962985072,0.320225076797393,-48.4852605979096,0,0
"SM_b20893",198.39824442995,-13.5134599859851,0.33092881478035,-40.834945107317,0,0
"SM_b20892",282.909052654711,-15.6652763578609,0.290350322853298,-53.953018560189,0,0
"SM_b20891",388.810625660827,-17.0562052582712,0.278932367269834,-61.1481751838837,0,0
"SM_b20890",354.916039445337,-17.1066311298999,0.21523392247052,-79.4792518462926,0,0
"SMa0693",140.152323973394,-12.9565333394883,1.22515372714974,-10.5754347820751,3.87376548640954e-26,7.1902396695642e-26
"SMa1670",89.0356166329083,-12.2194551857695,0.50741790241374,-24.0816398626117,3.8932512555583e-128,1.00527992752891e-127
"SMa0695",170.810516678868,-11.4169479532986,1.23362525620294,-9.2547942707007,2.14643359211312e-20,3.86524209472284e-20
"SMa0697",123.292136323524,-11.7718314513588,1.21825463233257,-9.66286615206173,4.33560841387592e-22,7.87740109013201e-22
"SMa1667",144.837068750568,-14.9206287932767,0.434684029844421,-34.3252288302771,3.29949013698592e-258,1.15826309336092e-257
"SMa1668",50.2014288383354,-10.9392587444788,0.651576450272182,-16.7889105567108,2.94195770620759e-63,6.27506566839154e-63
"SMc01726",395.111103254646,-15.4610996373019,0.211401968893659,-73.1360247882992,0,0
"SMc01801",632.967911097092,-19.7439528498941,0.199471921041162,-98.9811134661895,0,0
"SMc02138",751.552691572427,-18.7790166603598,0.187020907755777,-100.411322379434,0,0
"SMa1836",50.2173837723879,-13.4258569548597,0.507421144582995,-26.4590017546336,2.87457910657426e-154,7.98561508742388e-154
"SMc02137",514.542550184974,-16.5390105203293,0.257324116448443,-64.2730683334261,0,0
"SMc03826",854.627628147697,-17.9933299213648,0.262672409434355,-68.5010274208551,0,0
"SMc00725",250.528809229482,-15.5381855026946,0.27009304443134,-57.5290101802102,0,0
"SM_b21094",240.761415936955,-15.3548985702703,0.326859253045887,-46.9770961879873,0,0
"SMc03091",365.426261278739,-13.5518318562837,0.406100833128419,-33.3706083582406,3.66067930132143e-244,1.25118031953981e-243
"SMc02450",378.449663139371,-18.1814997486636,0.292345025520116,-62.1919244779917,0,0
"SMc02073",655.875655948576,-20.989868904709,0.230333027376879,-91.1283507352362,0,0
"SMc00333",302.841110367243,-15.4925632535889,0.247831495081408,-62.5124875613563,0,0
"SMc00696",243.397621660895,-15.5722708058588,0.26030152665808,-59.8239703231316,0,0
"SMc00007",258.227999116392,-15.6250751144669,0.272878104500069,-57.2602743012052,0,0
"SMc02791",152.069967461483,-13.3338699939249,0.288230902344462,-46.261070154059,0,0
"SM_b20037",6.18868245132164,-6.09091866727905,1.06219995940687,-5.7342486349559,9.79455630583984e-09,1.57257705689986e-08
"SMc00695",101.877670412361,-13.7728711754248,0.296617048106506,-46.4331745708673,0,0
"SMc01343",428.948079076481,-17.7589200775676,0.235243519049656,-75.4916443577729,0,0
"SMc02649",17.4872538541532,-9.60647449980558,0.709964365538029,-13.5309248831461,1.0272304486763e-41,2.0402726314869e-41
"SMc02650",27.9493548051839,-10.9197384591283,0.548977598584997,-19.8910456223973,4.865003838795e-88,1.12244210504754e-87
"SMc02647",11.0380439628091,-8.22543004142083,0.777231099984706,-10.5829913928852,3.57363030826014e-26,6.6347047201947e-26
"SMc04410",800.369870701856,-17.0329425880324,0.245887863821373,-69.271180461375,0,0
"SMc02349",353.574300428535,-12.8973387397486,0.482988492759624,-26.7032008693578,4.32070658531726e-157,1.208789118616e-156
"SMc02347",43.2552945982519,-3.38305506991512,0.833009675458405,-4.06124342799912,4.88120426242996e-05,7.43699566780168e-05
"SM_b20915",9.8708956035797,-5.45139230699567,1.7350379430127,-3.1419441453424,0.00167830048721221,0.00248757094328361
"SM_b20652",605.204514646396,-20.3076335734733,0.35206976918311,-57.6807080613372,0,0
"SM_b20481",651.619701816812,-17.507231194471,0.26673178261455,-65.6360896435444,0,0
"SMc02262",128.802951936351,-12.3049186047704,0.497932629478547,-24.712014992182,7.94413001822978e-135,2.08115681729643e-134
"SMc01756",799.453358490317,-21.0565859828104,0.283331061929581,-74.3179580784678,0,0
"SM_b21578",326.575248038254,-15.8139011661605,0.238193701154395,-66.3909292710897,0,0
"SMc01764",427.583490903576,-17.5842121597061,0.323400692249556,-54.3728340140258,0,0
"SMc02499",4019.06544302129,-22.3366506337353,0.203859978876473,-109.568590935987,0,0
"SMc00871",637.684237986139,-16.5359951578315,0.238506418333357,-69.3314472347633,0,0
"SMc02502",611.723732864031,-18.6482488242877,0.252653841229519,-73.809480724843,0,0
"SMc02501",5468.36970847965,-24.2603896768699,0.218248118446315,-111.15967390499,0,0
"SMc00870",1823.53814963289,-23.32818172356,0.283556243118524,-82.2700338634724,0,0
"SMc00868",1027.85413137273,-19.2867650798853,0.273866066297654,-70.4240775084683,0,0
"SMc00869",1315.8055871911,-19.790746250411,0.216606060198283,-91.3674632754705,0,0
"SMc02500",2132.06554414449,-21.3811737463638,0.257869548939269,-82.9146901381491,0,0
"SMc02498",721.816183162229,-17.361238122532,0.305171306204929,-56.8901393071127,0,0
"SMc00872",438.70688132746,-18.1954453181281,0.239310429285192,-76.0328138329657,0,0
"SMc00954",322.457874413054,-18.6962886493509,0.268022985712459,-69.7562882513693,0,0
"SMc01329",15.9560142292985,-8.42201791176299,0.707713076454538,-11.9003282431281,1.17882567400294e-32,2.25038191061773e-32
"SMa1243",1738.26869904583,-14.7834446125174,1.22697907721636,-12.0486525703897,1.97146281022329e-33,3.77720430379263e-33
"SMc04047",104.849475295695,-5.64500976651599,0.577062949763394,-9.78231191039131,1.34111528027398e-22,2.44680063476053e-22
"SM_b20999",360.907045676194,-14.8893795538598,0.264857201225215,-56.2166310184596,0,0
"SMc00524",168.437819899703,-16.0714771173207,0.24873023847474,-64.6140863928486,0,0
"SM_b21010",782.284661297653,-18.6361945724027,0.200465188137726,-92.9647423850921,0,0
"SMc00093",126.977781202708,-13.8236385250309,0.314446215851746,-43.9618536594137,0,0
"SMc00094",139.057273857507,-14.1888177589372,0.315555528284977,-44.9645672064515,0,0
"SMa1731",17.031852511824,-7.85336328239341,0.782125312590276,-10.0410550022787,1.00592459256961e-23,1.84676360321101e-23
"SMc00127",139.459304165467,-13.9402872871667,0.271206239897989,-51.4010565996203,0,0
"SMc00095",39.2692075068497,-11.3821154042407,0.46258775614331,-24.6053105666603,1.10823061361539e-133,2.89560486391944e-133
"SM_b20333",27.8521340130234,-7.92169752248587,1.24849548801998,-6.34499491467851,2.22432793759772e-10,3.64756575958125e-10
"SMc03786",1219.14942426998,-18.3122036151428,0.265793220576761,-68.8964284920663,0,0
"SM_b20757",200.731581676021,-13.9417701275227,0.314788479658096,-44.2893276865321,0,0
"SMc02726",1786.69022886556,-14.399836745128,0.510372323155391,-28.2143762343943,3.89620440494504e-175,1.14214531648296e-174
"SMc00964",245.587568670182,-10.0070658692899,0.44163110081236,-22.6593323044558,1.1287873227223e-113,2.79161317555056e-113
"SMc01565",228.666751746679,-16.5405700287658,0.223671435080824,-73.9503013551498,0,0
"SMc00962",41.7071343947271,-11.2272467985565,0.538983945368277,-20.830391879085,2.29575110220794e-96,5.42164689977981e-96
"SMc00963",16.3025140168285,-4.0408901601131,0.94075485290627,-4.29536998680325,1.74402224212956e-05,2.68355484688769e-05
"SMc02061",37.404707177341,-10.2733921996991,0.689396697159737,-14.9020037984294,3.19841546088355e-50,6.55513549627573e-50
"SMc01928",183.085641728793,-16.419449111664,0.349600955722288,-46.9662592247232,0,0
"SMc03201",151.144902874889,-13.3802192182796,0.468492383918477,-28.5601637882931,2.10060916726716e-179,6.21073566501532e-179
"SMc03202",90.7563843861475,-11.3257423290421,0.429544825517802,-26.3668461501993,3.29003844840907e-153,9.11415554762428e-153
"SMc03203",106.47060928667,-12.7605752783356,0.350711362533338,-36.384835627111,7.39532303167859e-290,2.75764308616435e-289
"SMc00047",65.2550379441735,-16.5200638592967,0.413220023627373,-39.9788560928837,0,0
"SMc00166",80.1073907537033,-14.4188362104451,0.501262843769164,-28.7650209658968,5.8774027325903e-182,1.75148373067282e-181
"SMc04325",3206.82604411491,-24.6469862116106,0.211491355426113,-116.538977027935,0,0
"SMc01848",82.7821913590538,-1.66276414261534,0.599489606257098,-2.77363297922173,0.00554341792483424,0.00810254894982703
"SM_b20057",1548.21180169503,-17.6601040396706,0.269312486547559,-65.5747687976285,0,0
"SM_b20058",1313.22862657958,-17.9465233671219,0.241088376628951,-74.4396043395432,0,0
"SM_b20056",3747.47684613634,-18.5342206571441,0.265783706485881,-69.7342245023159,0,0
"SMa0045",3.33180901050795,-7.13298275766572,1.84816145201604,-3.8595019660673,0.000113618343084681,0.00017201521352541
"SMc01641",28.2746608376289,-11.1174496949277,0.564986879377366,-19.6773590692574,3.37117651389929e-86,7.73278278666749e-86
"SMc01569",616.915178536075,-19.1067337444695,0.22377611102048,-85.3832594432787,0,0
"SMc01215",1290.70141458296,-23.2523621203623,0.259365914799237,-89.6508014106667,0,0
"SM_b20199",158.801188209822,-11.0085144041315,0.44962178281873,-24.483943671763,2.19024467467109e-132,5.70386734671505e-132
"SM_b21192",1581.00879977476,-21.4333051551338,0.203275421698398,-105.439727912284,0,0
"SM_b20202",96.9866425491215,-9.80131790066375,0.503666129353192,-19.4599504105043,2.40016975524327e-84,5.48798571674445e-84
"SM_b20198",458.155799943396,-13.8318510670741,0.44638604285851,-30.9862982688694,8.24608996839576e-211,2.61920986184908e-210
"SM_b20201",77.4403076895889,-9.09223578146928,0.670107652275123,-13.5683210758744,6.17195973143335e-42,1.22679139270938e-41
"SM_b20203",108.635485314105,-14.1370856012191,0.344922286008217,-40.986292201723,0,0
"SM_b20197",103.191814599065,-8.66831516773433,0.554977906077206,-15.6192076708157,5.38709001648456e-55,1.12063374382894e-54
"SM_b20200",254.507842112367,-12.0488028549108,0.380791188658171,-31.6414959531187,9.92771432651208e-220,3.22854821580526e-219
"SM_b20196",207.038823233503,-12.3302707285976,0.420938593510291,-29.2923265262352,1.29890527302073e-188,3.93000834136225e-188
"SMc00776",2025.23243642684,-22.6961090414591,0.197383750438378,-114.984688410532,0,0
"SMc03847",43.0102144598868,-11.4986656986353,0.549315274687155,-20.9327252099152,2.69631838406726e-97,6.38096412315618e-97
"SMc03848",24.8657537910072,-7.00358147679299,0.760566372027191,-9.20837646046045,3.31094679532964e-20,5.95413328882722e-20
"SMc03849",167.473101433564,-13.0833036743961,0.317387633101599,-41.2218445518575,0,0
"SMc03850",7.59437882302508,-5.54484676233782,1.06708639920586,-5.1962491195318,2.03349714548556e-07,3.20952483010283e-07
"SMc03851",112.845024082224,-15.0484410145425,0.425629767503974,-35.355706211037,8.19304069097226e-274,2.96969563817139e-273
"SMc00021",557.028186406176,-17.9611866807198,0.292922203468714,-61.3172592177301,0,0
"SMc00248",106.538192796276,-13.9893966254805,0.420473838389815,-33.2705518113856,1.02985518019918e-242,3.50931694105788e-242
"SMc04124",56.7906557506988,-9.45375932190342,0.423678026331783,-22.3135464535519,2.72971928805114e-110,6.6778069437663e-110
"SMc02096",277.893874224826,-17.8826374741642,0.313331346215175,-57.0726092048372,0,0
"SMc02157",17.1195772173509,-8.97089940902278,0.738630439111659,-12.145315077743,6.07481236272548e-34,1.16729084005821e-33
"SMc00358",538.905393086089,-16.6360784481784,0.215881014852851,-77.0613314909506,0,0
"SMc02645",1051.65270559453,-20.5380848938918,0.258058358444963,-79.5869779907633,0,0
"SMc00195",373.188228439371,-20.3651336232637,0.365513627166587,-55.7164825320781,0,0
"SMc03775",308.801941731616,-15.9394238071161,0.332618549840934,-47.9210309068413,0,0
"SMc02224",64.0861194594862,-10.8773687960427,0.40410728550513,-26.9170321501284,1.38790277807906e-159,3.90776898249459e-159
"SMc00713",68.1925209633012,-10.6735146464988,0.456849097173415,-23.3633265613027,1.00895439658172e-120,2.55435989838823e-120
"SMc03007",97.2265789221685,-10.3818268872491,0.789683728245736,-13.146816270752,1.77491809563962e-39,3.48765893625187e-39
"SMc03010",22.8835654308187,-7.4110283564097,0.705290686104072,-10.5077643905199,7.95571017047465e-26,1.4749580810662e-25
"SMa1561",63.7761244824496,-12.9595552545384,0.557609175197787,-23.2412876813613,1.74252465093559e-119,4.37789944861803e-119
"SMc03012",18.1993696111732,-7.14548056010321,0.679472573441833,-10.5162163115844,7.27361434076143e-26,1.34881631467954e-25
"SMc03009",27.7100161515474,-7.55018710162626,0.642911657641624,-11.7437396131879,7.60478317665863e-32,1.44617047713857e-31
"SMc01468",35.9895893207517,-9.78355139295014,0.619813747970525,-15.7846634170099,3.96760009622106e-56,8.28836480745175e-56
"SMc03090",77.7901192195646,-10.9726405361688,0.418541473058815,-26.2163757774774,1.72900184515625e-151,4.76469532869018e-151
"SMc03006",15.147586201449,-4.59446245077083,1.04298443519004,-4.40511123249282,1.05729610986289e-05,1.63259565265631e-05
"SMc03011",15.4828434377311,-5.57791862477753,0.832156218519435,-6.70297054884924,2.04224637612323e-11,3.39330390520138e-11
"SMc02739",259.010784693697,-15.0781279933938,0.255104243724846,-59.1057513322162,0,0
"SMc02738",117.690081938809,-11.8254937340812,0.378897142200233,-31.2103006779393,7.72307166513226e-214,2.4719455200134e-213
"SMc02737",1016.83653594713,-18.730010984696,0.275142690307652,-68.073809134282,0,0
"SMc00652",836.193818287375,-20.4894546555583,0.254455087852493,-80.5228727335803,0,0
"SMc00808",92.761288837651,-11.7366263961295,0.308714664695966,-38.0177158337721,0,0
"SMc04446",281.386398126146,-16.2325661023016,0.217469761598733,-74.6428652101678,0,0
"SMc02560",579.792464610757,-16.9914321146382,0.225788240053625,-75.2538401052361,0,0
"SMc03793",224.406017192028,-15.6659693345607,0.288041742667354,-54.3878438919617,0,0
"SMc02109",7838.33241491585,-26.3612677752629,0.169142225931438,-155.852671502316,0,0
"SMc02433",2748.11161637217,-22.4571605698231,0.380739780717983,-58.9829634494045,0,0
"SMc01903",1664.67458892783,-21.8292011054581,0.224790883532527,-97.1089252482938,0,0
"SMc02720",1316.26197703378,-21.4184022521504,0.184791801688482,-115.905587025213,0,0
"SMc03841",23.3729762543603,-8.1956593480444,0.606945523205415,-13.5031218366375,1.49887629992793e-41,2.97630244944262e-41
"SMc02110",759.836936532232,-19.7052444630042,0.253453452127105,-77.7469957407492,0,0
"SMc02694",97.494711577489,-13.531638092141,0.438457861166203,-30.861889569387,3.87990215597958e-209,1.22892055072657e-208
"SMc01904",5486.23117022198,-25.6531742289382,0.166106032062291,-154.438546935598,0,0
"SMc02076",248.815250699377,-17.337116105889,0.27584939721414,-62.8499329017214,0,0
"SMc00334",48.2305789883189,-11.0322997681685,0.492439760826355,-22.4033488881063,3.65077785523408e-111,8.96151522565064e-111
"SMc02567",211.14144232159,-14.8389415784964,0.306591145975082,-48.3997720524599,0,0
"SMc01161",199.627054337793,-15.7895090145199,0.340471205425646,-46.3754607229717,0,0
"SMc01209",200.954797294006,-16.9241262134845,0.371114633559381,-45.6035000591712,0,0
"SMc02790",58.1437129795252,-11.3830524886904,0.47699317252794,-23.8641832719809,7.21514098016966e-126,1.8503420885915e-125
"SMc04284",174.106385256986,-17.1758365121096,0.358345490281904,-47.9309408877943,0,0
"SMc04282",109.344074219802,-16.1921809839304,0.427250175043391,-37.8985941486998,0,0
"SMc04281",94.4175075970753,-15.3328369606497,0.375919364222996,-40.7875688775486,0,0
"SMc04279",65.3198140523725,-13.4759338096765,0.354938039503699,-37.967003560733,0,0
"SMc04285",67.8223291897658,-14.3195801052746,0.477520292442634,-29.9873750537938,1.43369528288596e-197,4.43800234534054e-197
"SMc03194",31.6873821304958,-10.7803143903615,0.485754181990512,-22.1929420065642,4.01827166772666e-109,9.80577310091027e-109
"SMc03193",69.347914851773,-12.9359200143679,0.450057302213498,-28.7428288592269,1.11339061354013e-181,3.31294445541342e-181
"SMc03192",35.6653908535293,-9.58853462569101,0.538093170380674,-17.8194691058941,4.99078971234559e-71,1.08559284474536e-70
"SMc03191",59.4894900952066,-11.4497018435164,0.571402392424423,-20.0378962274485,2.57419995283173e-89,5.9582521003647e-89
"SMc03190",54.5988009032182,-11.5175952555337,0.554443514190269,-20.7732527493887,7.55638101445129e-96,1.78132391783294e-95
"SMc03189",45.004645411608,-10.3538672667538,0.535724406345066,-19.3268537780315,3.19305416168334e-83,7.25894376681619e-83
"SMc03188",52.6116548552466,-11.7380845330012,0.50861992655899,-23.0783025203394,7.64815389933546e-118,1.91300598323353e-117
"SMc03187",35.7987862004245,-9.56928473737064,0.676218716952086,-14.151168102093,1.83680669354442e-45,3.70499978047509e-45
"SMc04303",1499.5254702867,-22.6052788994359,0.175330481202736,-128.929543479079,0,0
"SMc04302",408.010412856451,-17.7213377712936,0.266428029335337,-66.5145398384074,0,0
