Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	5	1.7301038062283738	3.2481039305647216E-4	SMC01319, SMC01299, SMC01304, SMC01306, SMC01290	115	7	1971	12.24223602484472	0.005184325243812293	0.005196966288903555	0.005196966288903555
GOTERM_CC_DIRECT	GO:0005840~ribosome	8	2.768166089965398	0.011579713353878321	SMC01308, SMC03859, SMC01294, SMC01309, SMC01296, SMC01295, SMC01300, SMC01321	115	44	1971	3.116205533596838	0.17002233278600887	0.09263770683102657	0.09263770683102657
