Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005524~ATP binding	415	7.229965156794425	0.01454120815648969	SMC02519, SM_B20370, SMC00339, SMC02518, SM_B21460, SM_B21223, SM_B21586, SM_B21344, SM_B21588, SM_B21224, SM_B21466, SM_B21106, SM_B21227, SM_B20017, SM_B20018, SMC00690, SMC00453, SMC00695, SMC00334, SMC02752, SMC00577, SMC03847, SMC03965, SMA0124, SMC03966, SM_B20380, SM_B20141, SM_B21592, SMA1209, SM_B20266, SM_B20149, SM_B21119, SMA0110, SMC02760, SMC02764, SMC03974, SMC02763, SMC00465, SMC01435, SMC00228, SMC03828, SMC01528, SMC02739, SMC03826, SMC02858, SMC01529, SM_B20351, SM_B21201, SM_B20111, SM_B21200, SM_B20235, SM_B21566, SM_B20479, SM_B20478, SM_B21206, SMA2321, SMC00790, SMC00550, SMC01880, SMC00670, SMC01640, SMC01761, SMA0028, SMA2207, SMC01645, SMC02857, SMC02736, SMC02733, SMC02613, SMC02508, SMC03837, SM_B20482, SM_B20481, SMC03959, SM_B20484, SM_B20363, SM_B20002, SM_B20485, SM_B20124, SM_B21216, SM_B21578, SM_B20008, SMA1583, SMC00561, SMC01771, SMC02863, SMC02500, SMC02501, SMA1229, SMA1344, SMC02502, SMA1345, SMA1466, SMC01109, SM_B21422, SM_B21429, SMC02790, SMC02551, SMC01461, SMC03761, SMC02793, SMC00493, SMC00495, SMC00494, SMC02433, SMC02796, SMC01103, SMC00017, SMC02438, SM_B20102, SM_B21316, SMC02562, SMC03894, SMC01350, SMC01353, SMC01352, SMC03776, SMC02567, SMA1647, SMC03895, SMC02325, SMA1646, SMC02686, SMC00025, SMC01235, SMC01114, SMC02568, SMC01209, SM_B20670, SM_B20673, SM_B21644, SM_B21523, SM_B21527, SMC00590, SMC03981, SMC00475, SMC00595, SMC01566, SMC00356, SMC02773, SMC03866, SMA1434, SMC01569, SMC03867, SM_B20201, SM_B20569, SM_B20328, SMC03871, SMC02782, SMC01331, SMC03991, SMC00365, SMC00488, SMC02424, SMC00366, SMC00245, SMC02423, SMA1421, SMC01215, SMA0697, SMA0526, SM_B20652, SM_B20649, SMC02594, SMC02474, SMC00175, SMC01025, SMC00059, SMC02358, SMC02237, SMC02478, SMC02357, SM_B20661, SM_B20785, SM_B20784, SM_B20427, SMC02480, SM_B20419, SMC04300, SMC00185, SMC02121, SMC00186, SMC04305, SMC04302, SMC02368, SMC01279, SM_B20630, SM_B20756, SM_B21605, SM_B20999, SMC02690, SM_B20507, SMC00394, SMC02695, SMC01121, SMC02577, SMC01125, SMC02337, SMA1509, SM_B20880, SM_B20763, SM_B20764, SM_B20767, SMC00161, SMC01376, SMA1864, SMC02586, SMC02587, SMC02346, SMC01499, SMC01018, SMC01138, SMC02109, SMA1741, SM_B20972, SM_B20613, SM_B20855, SM_B20612, SMC04450, SMC04451, SMC03120, SMC02152, SMC04454, SMC04213, SMC02032, SMC02153, SMC04458, SMC03007, SMC04459, SMC01189, SMC04219, SM_B20622, SM_B20503, SM_B20745, SMC01192, SMC03135, SMC02167, SMA0508, SM_B20832, SM_B20713, SMC02491, SMC01043, SMC01042, SMC02376, SMC01045, SMC02496, SMC02499, SMA0621, SMC01288, SMA0744, SMA0745, SMA0857, SM_B20961, SM_B20962, SM_B20602, SMC00091, SMC00090, SM_B20718, SMC01173, SMC02020, SMC02142, SMA0855, SMC04446, SMC02027, SMC04207, SMC03119, SMA0803, SM_B20930, SMC02080, SM_B20813, SMC02073, SMC03164, SMC04011, SMC04256, SMC00909, SMC00908, SM_B20941, SM_B20940, SMC04140, SMC03172, SMC03173, SM_B20937, SMC03177, SMA0829, SMA0825, SMC01090, SM_B20912, SMC04351, SMC04231, SMC02292, SM_B20904, SMC03025, SMC03268, SMA0815, SMC02064, SMC02068, SMC04244, SMC04002, SMC04128, SMC04005, SMC04127, SMC03159, SMC01904, SMC01905, SMC03094, SMA2067, SMC00932, SMC00825, SMC00946, SMC00948, SMC00700, SMC00912, SMC00913, SMC00917, SMC00919, SMC04282, SMC03065, SMC04393, SMC04036, SMC02099, SM_B21096, SMA2081, SMA2079, SMC03198, SMC04288, SMC00615, SM_B21184, SMC00735, SM_B21183, SMC01948, SMC01827, SMC00618, SMC01949, SMA2385, SMA0083, SMC00851, SMC00731, SMC01823, SMC02804, SM_B21199, SMA0072, SMC00862, SM_B21191, SMC00621, SMC00984, SM_B21040, SM_B20196, SMC00717, SMC04197, SMA1073, SMC02905, SMC01934, SM_B21177, SM_B22023, SMC04093, SMA1184, SMC00962, SM_B21170, SMC00659, SM_B21260, SMC02836, SMC00419, SMC03808, SM_B21146, SM_B20058, SMC01980, SMA1370, SMC01861, SMC00892, SMC00774, SMC01862, SMC00531, SMC00534, SMC03923, SMC01864, SMC02835, SMC01867, SMC01625, SMC01624, SM_B20183, SMC01758, SM_B20184, SM_B21152, SMA2331, SMA0270, SMA0391, SMC01871, SMC01510, SMC00789, SMA0036, SMC01877, SMC01756, SMC01726, SMC00515, SM_B20394, SMC01608, SM_B21124, SM_B20156, SM_B21009, SMA2365, SMA1272, SMC00993, SMC00876, SMC01965, SMC00527, SM_B20281, SMC00526, SM_B21130, SMC02829, SM_B21376, SM_B21138, SMC02940, SMC00881, SMC02703, SMC00522	3042	454	3453	1.0375991623873697	0.9999999271613993	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	365	6.358885017421604	0.015974545819225236	SMC02519, SMC00339, SMA0929, SMC03849, SMC02518, SM_B20373, SM_B21465, SM_B21343, SM_B20015, SM_B21466, SM_B20016, SM_B21589, SMC03042, SM_B20925, SMA1210, SMC01780, SM_B20929, SM_B20807, SMC00330, SMC00450, SMA0249, SMA0007, SMC00575, SMC01425, SMC03847, SMA1211, SMA1213, SM_B21590, SMA1209, SM_B20264, SMA1208, SM_B20265, SMC03181, SMC03182, SM_B20944, SMC03180, SMC03053, SMC02084, SMC04263, SMA1562, SMC02086, SMC02085, SMC03971, SMC03179, SMC00583, SMC01795, SMC03853, SMC00584, SMC03854, SMC00466, SMC03852, SMA1564, SMC02648, SMC03829, SMC00317, SMC02616, SMC03827, SMA1913, SM_B20352, SM_B21205, SM_B21204, SMC03020, SMC04351, SMC03021, SMA1232, SMC03022, SMC01882, SMC00551, SMC01761, SMC02853, SMC02058, SMC03825, SMC01523, SMC00799, SM_B21690, SM_B20363, SM_B20487, SM_B20369, SM_B21578, SMA1582, SMA0492, SMA0493, SMA1220, SMC01095, SMC02066, SMC02981, SMC04125, SMC03036, SMC02065, SMC02068, SMC02067, SMC04244, SMC02500, SMC02501, SMC02861, SMC04126, SMA1229, SMC03159, SMC04248, SMC02867, SMC03957, SMC02502, SMC00326, SMA1418, SMA2067, SMC00010, SMA1535, SMC03887, SMC00012, SMA1531, SMC00138, SMA1533, SMA1532, SMC00139, SMC01913, SMC00703, SMC00945, SMC01912, SMC01915, SMC01914, SM_B21430, SMA1529, SM_B20104, SM_B21437, SMC03893, SMC02681, SMC01232, SMC01111, SMC02320, SMA1766, SMC00266, SMA0678, SMC02325, SMC00028, SM_B20430, SM_B20672, SM_B20556, SM_B21523, SM_B20315, SM_B20318, SM_B21527, SMC02095, SMC03065, SM_B20429, SMC03062, SMC03063, SMC03184, SMC00470, SMC02772, SMC04279, SMC00353, SMC03865, SMA1798, SMC03862, SMC00598, SMC01323, SM_B21095, SMC00808, SM_B21531, SM_B20443, SM_B20322, SMC03871, SMC03993, SMC04287, SMC03198, SMC03870, SMA1667, SMC00244, SMC03997, SMA1424, SMC02545, SMA1545, SMC00243, SMC01211, SMA1668, SMA1662, SMC01336, SMC00247, SMC00005, SMA1544, SMA1737, SM_B20893, SM_B21506, SM_B20417, SMC00051, SMC01261, SMA1297, SMC00174, SMA0081, SMC00052, SMC00055, SMC02232, SMC00056, SMC01024, SMC00059, SMC00611, SMC02359, SMC00975, SMC02119, SMC00868, SMC00869, SMC01718, SM_B20787, SM_B20786, SM_B20419, SM_B20418, SMC02361, SMC02240, SMA0197, SMA0198, SMC02360, SMA0070, SMC02484, SMC02363, SMC04300, SMC01274, SMC02362, SMC02120, SMC00187, SMC01278, SMC01036, SMC02245, SMC01156, SMC01951, SMC01950, SM_B21070, SMC00743, SMA0079, SMC00744, SMC01924, SM_B21162, SMC01923, SMC01927, SMC00717, SMA1516, SMA1519, SM_B20999, SM_B20507, SM_B20506, SMA1198, SMC02452, SMC01123, SMA1514, SMC00399, SMC01007, SMC02337, SMC01921, SMC01800, SMC01129, SM_B21177, SMC02907, SM_B22024, SMC04091, SM_B20402, SMA1185, SMA1188, SMC01492, SMC00044, SMC04404, SMC01376, SMC02465, SMA1742, SMC02108, SMC00964, SMA0774, SM_B20296, SMC03808, SM_B20057, SM_B20611, SM_B20855, SM_B20612, SMC00093, SMC02270, SMC02031, SMA0280, SMC04213, SMC03000, SMC03001, SMC04458, SMC04459, SMC01863, SMC00894, SMC01865, SMC01986, SMC01866, SMC01624, SM_B20069, SM_B20863, SM_B20503, SM_B20502, SM_B20868, SMC02170, SMA2331, SMC03014, SMC01870, SMA0271, SMC03133, SMC01872, SMC04227, SMC03018, SMC00422, SMC01873, SMC01510, SMC03814, SMC00423, SMC03019, SMC01515, SM_B21362, SM_B21240, SMA0627, SM_B21487, SM_B21366, SM_B21489, SM_B20950, SM_B20954, SM_B20714, SM_B20713, SM_B20947, SM_B20946, SMC02250, SMC01282, SMC00195, SMC02254, SMC00871, SMC02499, SMC02257, SMC01289, SMC00870, SMA0501, SMC02498, SMA0863, SMA0866, SMA0503, SMC02258, SMA2367, SMC02019, SMC01721, SMA2369, SMC00408, SM_B21130, SM_B21375, SM_B21132, SM_B21498, SM_B20287, SM_B20961, SM_B21018, SM_B21017, SM_B20604, SM_B20958, SM_B20957, SMC02383, SMC02385, SMC02143, SMC02142, SM_B20719, SMC02387, SMC01179, SMA0853, SMC01178, SMC03117, SMC01851, SMC04446, SMC02821, SMC03118, SMC02822	1506	412	1771	1.0418117175311699	0.25163410449938794	0.09584727491535142	0.09052242630894301
UP_SEQ_FEATURE	NP_BIND:NAD	36	0.627177700348432	0.01850851668656512	SMC00815, SMC02837, SM_B21163, SM_B21648, SMC02181, SMC00094, SMC00154, SMC03204, SMC01564, SMC02798, SMC02479, SMC00696, SMC02038, SMC01169, SMC02755, SMC03229, SMC01638, SM_B21010, SMC00727, SMC01717, SMC01918, SM_B21539, SMC01331, SMC00880, SMC00781, SMC01035, SMC02487, SMA0854, SMA1525, SMC00300, SMC01656, SMC00005, SMC03979, SMC01878, SMC04405, SMC00326	3681	36	4346	1.180657430046183	0.9999999999999943	1.0	1.0
GOTERM_BP_DIRECT	GO:0006412~translation	60	1.0452961672473868	0.023947113188353245	SMC01308, SMC01307, SMC01309, SMC04454, SMC01262, SMC03881, SMC01300, SMC01101, SMC01302, SMC01301, SMC01304, SMC01303, SMC00335, SMC01306, SMC01305, SMC01319, SMC01318, SMC03859, SMC00704, SMC03772, SMC01152, SMC01350, SMC03770, SMC00385, SMC01353, SMC01352, SMC01310, SMC01313, SMC03934, SMC01803, SMC01804, SMC01290, SMC01283, SMC01287, SMC02692, SMC01286, SMC02693, SMC01321, SMC03863, SMC01369, SMC01292, SMC01291, SMC01294, SMC01293, SMC01296, SMC04003, SMC01295, SMC02101, SMC01298, SMC03990, SMC00363, SMC04320, SMC01297, SMC00485, SMC01299, SMC00364, SMC00565, SMC00323, SMC00567, SMC00568	1789	61	2016	1.1084129791347854	0.9999989250466751	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-0574~Periplasm	105	1.8292682926829267	0.03057797411407699	SM_B21461, SM_B21221, SM_B20538, SM_B20416, SMC03043, SMC02471, SMC04251, SMC04135, SMA2305, SMA1337, SMC02873, SMC04259, SMC02118, SMC02514, SM_B20383, SM_B21196, SM_B21595, SM_B20660, SM_B20263, SMC03061, SM_B20428, SM_B20945, SMA0709, SM_B21562, SM_B20476, SM_B21604, SM_B21207, SM_B20634, SM_B20508, SMA1755, SMA0302, SMC01642, SMC03269, SMA1233, SMC00951, SMC00676, SMC01647, SMA1236, SMC01525, SMC03032, SMA0495, SMA1182, SMC01496, SMC01652, SMC02589, SMA1860, SM_B21261, SMC01628, SM_B20175, SMC00819, SM_B20971, SM_B20976, SMA1375, SMC03124, SMC00770, SMA1250, SMA1651, SMA1379, SMC02832, SM_B21151, SM_B21273, SM_B20108, SMC04461, SMC03131, SMA1243, SMA1364, SMC00140, SMC03891, SMA0392, SMA0677, SMA0799, SMC01632, SMC02324, SMC00786, SM_B21526, SM_B21647, SMC01281, SMC04396, SM_B20706, SMC04037, SMA0104, SMC03864, SMC00991, SMC02259, SMA1438, SMC02415, SMC03869, SMC02417, SMC01966, SM_B20284, SM_B21097, SM_B21652, SM_B21135, SM_B21016, SM_B20325, SM_B20723, SMC04293, SMA2199, SMC04289, SMC04047, SMA2075, SMC02025, SMC02941, SM_B21090, SMC01977	1506	114	1771	1.083123645767806	0.4282161388672445	0.13760088351334646	0.12995638998482723
UP_SEQ_FEATURE	ACT_SITE:Nucleophile	41	0.7142857142857143	0.03341192208720237	SMC00659, SMC01903, SM_B21447, SM_B21304, SM_B20932, SMC04282, SM_B20955, SMC04033, SMC00094, SMC00493, SMC00394, SMC00151, SMC02450, SMC02572, SMC00472, SMC00554, SMC03841, SMC01444, SMC00974, SMC01206, SMC01569, SMC03922, SMC00117, SM_B20462, SMC02708, SMC04090, SMC03160, SM_B21539, SMC01492, SMC01111, SMC01099, SMC00321, SMC02720, SMC02245, SMC02641, SMC00127, SMC04309, SMC03979, SMC00403, SMC02547, SMA1587	3681	42	4346	1.1525465388546074	1.0	1.0	1.0
UP_KW_LIGAND	KW-0460~Magnesium	149	2.59581881533101	0.034885385974607414	SM_B21184, SMC00339, SMC00618, SM_B21586, SM_B20772, SM_B20650, SMC03163, SM_B20649, SMC01261, SMC01780, SMC02594, SMC00453, SMC00695, SMC01146, SMC01025, SMC03967, SMC01028, SMC00459, SMC01715, SMC00900, SMC00988, SMA1209, SMC02480, SM_B20938, SMC03173, SMC00580, SMC00462, SMC00461, SMC00860, SMC03974, SMC01431, SMC00741, SMC02368, SMC02763, SMC03978, SMC01435, SMC01952, SMC00621, SMC01316, SMA0708, SM_B20198, SMC00719, SM_B21324, SM_B20756, SMC02695, SMC00151, SMC00393, SMC01881, SMC01124, SMA0028, SMC01521, SMC00399, SMC01004, SMC02613, SMC02903, SM_B20362, SM_B21578, SMC04095, SMC04093, SMC02581, SMC04121, SMA1188, SMC01494, SMC01373, SMC04881, SMC02342, SMC03793, SMA1227, SMC04008, SMC04005, SMC00324, SMC00687, SMC04405, SMC00965, SMC01932, SMC02987, SMC01109, SMC03925, SMC02715, SMC00419, SMC03094, SMC04213, SMC02797, SMC01861, SMC00774, SMC01863, SMC03884, SMC01103, SMC00534, SMC02437, SMC00018, SMC00945, SMC00948, SMC02162, SM_B20618, SMA2331, SMC02165, SMC00261, SMC02560, SMC00143, SMA0150, SMC01871, SMC04346, SMC02686, SMC03775, SMC00025, SMC01878, SM_B20150, SMC01209, SMC00637, SM_B20393, SM_B20159, SMC04282, SMC02097, SMC01161, SMC02654, SMC00595, SMC00232, SMC02652, SMC00235, SMC01049, SMC00993, SMC01722, SM_B21081, SMA0981, SMC01567, SMC00238, SMC00768, SM_B21651, SM_B20200, SM_B21530, SM_B20202, SMC00480, SMC04042, SMC02782, SMC04045, SMC00365, SMC00488, SMC03994, SMC01852, SMC02148, SMC00366, SMC01336, SMC01215, SMA0453, SMC00643, SMC03239, SMC00008, SMC02789	911	154	985	1.0461245669807688	0.7312063532858954	0.6283224027051519	0.6283224027051519
GOTERM_CC_DIRECT	GO:0005840~ribosome	43	0.7491289198606272	0.037386523808204855	SMC01803, SMC01308, SMC01307, SMC01804, SMC01309, SMC01140, SMC01283, SMC03860, SMC02692, SMC01287, SMC01286, SMC01300, SMC01321, SMC01302, SMC03863, SMC01301, SMC01303, SMC00335, SMC01369, SMC01318, SMC03859, SMC00704, SMC01294, SMC01293, SMC01472, SMC01296, SMC03772, SMC04003, SMC01152, SMC01295, SMC00363, SMC01298, SMC03990, SMC03770, SMC04320, SMC01297, SMC00364, SMC01310, SMC00565, SMC00323, SMC00567, SMC03934, SMC00568	1690	44	1971	1.1397660032275418	0.9403729446822006	1.0	1.0
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	52	0.9059233449477353	0.0387663446586598	SMC01308, SMC01307, SMC01309, SMC03881, SMC01300, SMC01302, SMC01301, SMC01304, SMC01303, SMC00335, SMC01306, SMC01305, SMC01319, SMC01318, SMC03859, SMC00704, SMC03772, SMC01152, SMC03770, SMC01310, SMC01313, SMC03934, SMC01803, SMC01804, SMC01290, SMC01283, SMC01287, SMC02692, SMC01286, SMC01321, SMC03863, SMC01369, SMC01292, SMC01291, SMC01294, SMC01293, SMC01296, SMC04003, SMC01295, SMC02101, SMC01298, SMC03990, SMC00363, SMC04320, SMC01297, SMC00485, SMC01299, SMC00364, SMC00565, SMC00323, SMC00567, SMC00568	3042	53	3453	1.1136913401064346	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	40	0.6968641114982579	0.0390495582521739	SMC00977, SMC00914, SMA1935, SM_B21121, SM_B20496, SM_B20993, SM_B20753, SMC00093, SMC01041, SMC02053, SMA0340, SMC00154, SMC03204, SMA1414, SMC02798, SMC00697, SMA2025, SM_B21181, SMC01717, SMC01639, SMC00728, SM_B20984, SMC04390, SM_B20616, SMC00240, SMA2073, SMC01990, SMC03116, SMC01035, SMC02487, SMC01431, SMC02465, SMC01112, SMC04149, SMC00300, SMC01359, SMC00943, SMA1389, SMA1400, SMC02229	3042	40	3453	1.1351084812623276	1.0	1.0	1.0
UP_SEQ_FEATURE	BINDING:NAD	30	0.5226480836236934	0.0432421330882118	SMC00815, SMC02837, SM_B21163, SMA1935, SMA0340, SMC00094, SMC03204, SMC01564, SMC02479, SMC00696, SMC02038, SMA0228, SMC01169, SMC02755, SMC03229, SMC00727, SM_B21539, SMC01331, SMC00781, SMC01035, SMC02487, SMC02641, SMC00169, SMC01656, SMC00005, SMC03979, SMC01878, SMC00943, SMC02307, SMC00326	3681	30	4346	1.180657430046183	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:ABC transporter	172	2.996515679442509	0.04792743068215348	SMC02519, SM_B20370, SMC01948, SM_B21460, SMC02518, SMA0526, SMC01949, SMA0803, SM_B21344, SM_B21588, SM_B21466, SM_B21106, SM_B20930, SM_B20017, SM_B20813, SMA2385, SMC04256, SMA0083, SMC02474, SMC00175, SMC02358, SMC02357, SMC03847, SMC01823, SM_B20380, SM_B20141, SM_B21592, SM_B21199, SM_B20266, SM_B20661, SM_B20785, SM_B20784, SM_B20941, SM_B20427, SM_B20419, SMC04140, SMA0110, SM_B20937, SMC04300, SMC00185, SMC02121, SMA0072, SMC00186, SM_B21191, SMC03828, SMC01528, SMC02739, SM_B21040, SMC01529, SMC00717, SM_B20351, SM_B20111, SM_B20235, SM_B20630, SM_B20479, SM_B20478, SM_B21605, SM_B21206, SM_B20507, SMC04351, SM_B20904, SMC00790, SMC00550, SMC00670, SMC03268, SMA2207, SMC01645, SMC02337, SMC02508, SMA1509, SMC03837, SM_B21177, SM_B20363, SM_B20002, SM_B20485, SM_B20763, SM_B20124, SM_B21216, SM_B20764, SMC02068, SMA1184, SMC04244, SMC01376, SMA1864, SMC02346, SMC03159, SMC01499, SMC02587, SMC04127, SMA1344, SMC00962, SMC01138, SMA1741, SMA1345, SMA1466, SM_B21260, SMC02836, SM_B21146, SM_B20972, SM_B21422, SM_B20058, SM_B20855, SM_B21429, SMC03120, SMA2067, SMC04454, SMC02032, SMC01980, SMA1370, SMC00531, SMC01625, SMC04219, SMC01624, SM_B20183, SM_B20184, SM_B21152, SM_B20622, SM_B20503, SM_B21316, SMC03894, SMC03135, SMA0270, SMA0391, SMA1647, SMC02325, SMA1646, SMC01235, SMC01510, SMC00789, SMA0036, SMA0508, SMC01608, SM_B20156, SM_B20673, SM_B21644, SM_B20832, SM_B21527, SM_B20713, SMC03065, SMC04393, SMC00590, SMA2365, SMC04036, SMC02773, SMC03866, SMA1434, SMC01965, SM_B21096, SM_B20281, SM_B21130, SMC02829, SM_B21376, SM_B21138, SMA2081, SM_B20602, SM_B20569, SM_B20328, SMA2079, SMC02020, SM_B20718, SMC03871, SMC02142, SMC03198, SMC03991, SMC04288, SMC02424, SMC02027, SMC02423, SMC00245, SMA1421, SMC04207, SMC03119	3681	192	4346	1.057672281083039	1.0	1.0	1.0
UP_KW_LIGAND	KW-0067~ATP-binding	228	3.97212543554007	0.050945059678796104	SMC00339, SM_B21223, SM_B21466, SM_B21227, SMC02080, SM_B20018, SMC02073, SMC04011, SMC00690, SMC00695, SMC00453, SMC00334, SMC00577, SMC03847, SMC03965, SMA0124, SMC03966, SM_B20380, SMA1209, SMC00909, SM_B20149, SM_B20940, SM_B21119, SMC03172, SMC03173, SMC02760, SMC03177, SMC02764, SMC00465, SMC02763, SMC01435, SMC00228, SMC03826, SMA0829, SMA0825, SM_B21201, SM_B21200, SM_B21566, SMC01090, SMC04351, SMC02292, SMA2321, SMC03025, SMC01880, SMC02059, SMC01640, SMA0028, SMC02857, SMC02736, SMC02733, SMC02613, SM_B20482, SM_B20363, SMA0815, SM_B21578, SMC02064, SMA1583, SMC00561, SMC01771, SMC04244, SMC02863, SMC04128, SMC02501, SMC04005, SMA1229, SMC03159, SMA1344, SMC01535, SMA1466, SMC01109, SMC01904, SM_B20451, SMC01905, SMC03094, SMC02790, SMA2067, SMC00493, SMC02551, SMC01461, SMC00495, SMC02433, SMC01103, SMC00017, SMC00825, SMC00948, SM_B20102, SMC02562, SMC01350, SMC01353, SMC01352, SMC03776, SMC02567, SMC03895, SMC02325, SMC02686, SMC01235, SMC00025, SMC01114, SMC02568, SMC01209, SMC00913, SM_B20670, SMC00917, SMC00919, SM_B21523, SMC04282, SM_B21527, SMC03065, SMC00590, SMC03981, SMC02099, SMC00475, SMC00595, SMC01566, SMA1434, SMC01569, SMC03867, SM_B20201, SMC03871, SMC01331, SMC03198, SMC00365, SMC00488, SMC05018, SMC00366, SMC01215, SMA0697, SMC00615, SM_B21184, SMC00735, SM_B21183, SMC01827, SM_B20649, SMC02594, SMC01025, SMC00059, SMC02237, SMC00851, SMC02478, SMC00731, SMC02804, SMC02480, SM_B20419, SMC04305, SMC00862, SMC04302, SMC02368, SMC00621, SM_B20196, SM_B20630, SMC02690, SM_B20507, SMC00394, SMA1073, SMC01121, SMC02577, SMC01125, SMC02337, SMC02905, SMC01934, SM_B20880, SM_B21177, SM_B20767, SMC04093, SMC01376, SMC02586, SMC01018, SMC01138, SMC02109, SM_B21170, SMC00659, SMC00419, SMC03808, SM_B20855, SM_B20613, SM_B20612, SMC02152, SMC04213, SMC01861, SMC04458, SMC00892, SMC03007, SMC01189, SMC00774, SMC01862, SMC00534, SMC03923, SMC01864, SMC02835, SMC01867, SMC01758, SM_B20503, SM_B20745, SMC01192, SMA2331, SMC00420, SMC01871, SMC01510, SMC01756, SMC01726, SM_B20394, SM_B21009, SM_B20713, SMC01043, SMC01042, SMC02376, SMC01045, SMA0621, SMC02499, SMC01288, SMA0744, SMC00993, SMC00527, SMC00526, SM_B21130, SMA0857, SM_B20961, SM_B20962, SM_B20602, SMC00091, SMC00090, SMC01173, SMC02142, SMC02940, SMC00881, SMA0855, SMC04446, SMC00522	911	239	985	1.0314657211487677	0.8555291901895304	0.6283224027051519	0.6283224027051519
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	111	1.9337979094076654	0.05619368398646531	SMC00615, SMC00735, SMC01705, SM_B21586, SM_B20650, SM_B20652, SM_B21227, SMC02080, SMC02073, SM_B20649, SMC02352, SMC00690, SMC02594, SMC01025, SMC02237, SMC00851, SMC02236, SMC01268, SMC02804, SMC00908, SM_B20940, SMC04390, SMC02480, SMC03172, SMC02481, SMC03173, SMC01791, SMC03176, SMC03177, SMC02764, SMC00741, SMC02368, SMC02763, SMC03826, SMC01928, SM_B20756, SM_B20755, SM_B20912, SMC00394, SMC01880, SMC01121, SMC01640, SMC02613, SMC01934, SM_B20482, SM_B20481, SMC03959, SM_B20008, SMC04095, SMC04093, SMC02064, SMC00161, SMC04002, SMC03835, SMC00965, SMC00419, SMC00493, SMC02551, SMC03245, SMC00495, SMC00494, SMC02276, SMC01344, SMA1414, SMC01861, SMC00774, SMC01862, SMC01864, SMC02318, SMC01867, SMC00825, SMC00948, SM_B20745, SMC01192, SMC02162, SMC01350, SMC00261, SMC01353, SMA0150, SMC01352, SMC01594, SMC01871, SMC03895, SMC01878, SMC00701, SMC00700, SMC01756, SM_B21241, SM_B21122, SM_B21124, SMC00919, SMC04282, SMC01161, SMC00475, SMC00356, SMC01565, SMC00993, SMC01569, SMC00526, SM_B20681, SM_B20686, SMC01173, SMC00365, SMC02940, SMC00488, SMC01973, SMC00366, SMC03236, SMC00762, SMC01215, SMC00643	2186	116	2419	1.058889642552923	0.965069323076569	1.0	1.0
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	69	1.2020905923344947	0.05696325093243899	SM_B21184, SM_B20095, SMC02715, SMC03925, SMC03163, SMC01780, SMC04455, SMC00695, SMC01861, SMC00453, SMC00534, SMC03967, SMC01028, SMC00018, SMC00945, SMC00900, SMA1846, SMC02480, SMA2211, SM_B20938, SMC03173, SMA2331, SMC02165, SMC00580, SMC00461, SMC01431, SMC04346, SMC02368, SMC03775, SMC02686, SMC01952, SMC01316, SMC00637, SM_B20393, SM_B20198, SMC02097, SMC00393, SMC01166, SMC02654, SMC00232, SMA0028, SMC00235, SMC01521, SMC01004, SMA0981, SMC04119, SM_B21651, SM_B20681, SM_B21530, SM_B20202, SMC04121, SMC00480, SMC01373, SMC02263, SMC04881, SMC00365, SMC00488, SMC04005, SMC00366, SMC00324, SMC00687, SMC01336, SMA0453, SMC00643, SMC04405, SMC03239, SMC00008, SMC01932, SMC02987	3042	72	3453	1.0878122945430637	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	36	0.627177700348432	0.05971137862603615	SMC01308, SMC01307, SMC01309, SMC01290, SMC04454, SMC02310, SMC03242, SMC01287, SMC01286, SMC01300, SMC02652, SMC01302, SMC01304, SMC01303, SMC01306, SMC01305, SMC01292, SMC01294, SMC01293, SMC01296, SMC01152, SMC01295, SMC01298, SMC03990, SMC03770, SMC01297, SMC03831, SMC00364, SMC00485, SMC01299, SMC00565, SMC00323, SMC01313, SMC00567, SMC01336, SMC00568	3042	36	3453	1.1351084812623273	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	46	0.8013937282229966	0.0680764388333672	SMC01429, SMC00815, SM_B20013, SM_B20353, SMC00719, SM_B21148, SM_B20899, SMC02181, SM_B21109, SMC04253, SMC03161, SMC00372, SMC02870, SMC01163, SMC04133, SMC04018, SMC04139, SMC01146, SMC00375, SMC02179, SMC00696, SMC04138, SMA0228, SMC01169, SMC02912, SMC00947, SM_B21597, SM_B21355, SM_B21539, SMC02481, SMC02063, SMC01571, SMC04400, SMC00781, SMC02122, SMC00166, SMC01214, SMC00622, SMC01656, SMC00588, SMC02846, SMC02469, SMC01237, SMC04449, SMC03812, SMA2313	3042	47	3453	1.1109572369801504	1.0	1.0	1.0
