sample,average,sd,ratio,ava,avb,cumsum
1377,0.002434507888061,0.044942215279549,0.054169734912212,0.020412260564288,0,0.002434507888061
316,0.002186170626658,0.040977749583547,0.053350187574366,0,0.011527507625349,0.004620678514718
90,0.002179664988221,0.040876775809561,0.053322820722833,0,0.01137941154908,0.006800343502939
247,0.002170705213822,0.040929254663588,0.053035542221904,0.011374224169233,0,0.008971048716761
441,0.002125474286901,0.040034205393581,0.05309145681811,0,0.010234840014317,0.011096523003662
310,0.002118287322172,0.040126292527184,0.052790506891144,0.010236362440184,0,0.013214810325834
139,0.002116918996274,0.039900914415062,0.05305439805848,0,0.010067607094499,0.015331729322108
425,0.002107337379706,0.039751535534952,0.053012728976301,0,0.009884339635832,0.017439066701814
216,0.002096317879876,0.039788635539781,0.052686347532083,0.009801649826414,0,0.01953538458169
284,0.002090071322936,0.039482081282464,0.052937212402323,0,0.009564440908423,0.021625455904626
655,0.002087338338217,0.039650412691709,0.052643546347097,0.00963052450899,0,0.023712794242843
99,0.002085256687881,0.039618351317557,0.052633605855208,0.009591378411034,0,0.025798050930725
1300,0.002082591570262,0.039365237915386,0.052904330839785,0,0.009429845233357,0.027880642500987
220,0.002072775987033,0.039425975865987,0.052573866378813,0.009360714270043,0,0.02995341848802
724,0.002068640142056,0.039147105077833,0.052842736083383,0,0.009184980044887,0.032022058630076
232,0.002064203535997,0.039293689721854,0.052532698013562,0.009206197736263,0,0.034086262166073
300,0.002047859624728,0.038821707661625,0.052750374676401,0,0.008834560177399,0.036134121790802
361,0.002040670130756,0.03870898586638,0.05271825352904,0,0.008717144266331,0.038174791921557
335,0.002037082944565,0.038652715071322,0.052702195455257,0,0.008659271200451,0.040211874866123
179,0.002033790607199,0.038601052551714,0.052687439143653,0,0.008606566038987,0.042245665473322
333,0.002028324389007,0.038738593353842,0.052359267939333,0.008592155051262,0,0.044273989862329
328,0.002020724148005,0.038395854282326,0.05262870655636,0,0.008401196014004,0.046294714010334
337,0.002017554513636,0.038571495113145,0.052306878634527,0.008417573754582,0,0.048312268523969
402,0.002016704297834,0.038332672425707,0.052610584397487,0,0.008339212606536,0.050328972821803
230,0.002009916323846,0.03822592441192,0.052579927229144,0,0.008235796605084,0.052338889145649
238,0.002007400116309,0.038186335583599,0.052568545413697,0,0.008197855502975,0.054346289261958
