sample,id,FoldChange
59,SinmeB_0442,3.06672379737691
60,SinmeB_0445,0.218692471121077
61,SinmeB_0448,2.29224073448289
62,SinmeB_0452,0.464650465082397
63,SinmeB_0454,0.213531761694032
64,SinmeB_0461,2.92802376468836
65,SinmeB_0481,0.477890265607717
66,SinmeB_0487,2.53288912022022
67,SinmeB_0496,2.60147538736672
68,SinmeB_0516,0.429520436124031
69,SinmeB_0538,2.03250557147417
70,SinmeB_0539,0.294011760240112
71,SinmeB_0541,2.01604098873178
72,SinmeB_0545,2.07730502271986
73,SinmeB_0547,2.66672759356023
74,SinmeB_0548,0.380414583170474
75,SinmeB_0553,2.28673479293039
76,SinmeB_0556,0.296118526929206
77,SinmeB_0557,0.127433572481527
78,SinmeB_0558,0.118809382016433
79,SinmeB_0564,2.18364983713505
80,SinmeB_0568,2.24641057613314
81,SinmeB_0572,2.67346655542547
82,SinmeB_0579,2.26873706856026
83,SinmeB_0584,4.69390315381518
84,SinmeB_0590,0.196930225645232
85,SinmeB_0591,0.370031538302776
86,SinmeB_0613,2.62662286732751
87,SinmeB_0620,0.232674670935084
88,SinmeB_0635,2.03268693767302
89,SinmeB_0636,2.42810100234446
90,SinmeB_0637,3.67554993035271
91,SinmeB_0642,0.231257696828146
92,SinmeB_0643,0.44801365657089
93,SinmeB_0644,0.470542410629728
94,SinmeB_0646,0.458169260918786
95,SinmeB_0648,3.37171620089775
96,SinmeB_0654,2.34887200501626
97,SinmeB_0660,2.6015207401793
98,SinmeB_0669,4.22019820834769
99,SinmeB_0670,3.09801522676409
100,SinmeB_0685,2.05154575844519
101,SinmeB_0690,2.33289880601579
102,SinmeB_0701,2.23185898407338
103,SinmeB_0707,0.442733780164053
104,SinmeB_0709,4.48986048407575
105,SinmeB_0710,2.22719616634199
106,SinmeB_0717,2.42888550581827
107,SinmeB_0718,2.54671146549462
108,SinmeB_0725,2.98753959125828
109,SinmeB_0726,3.51130160122728
110,SinmeB_0727,3.65637691183557
111,SinmeB_0728,4.04570743697649
112,SinmeB_0729,3.31106511987142
113,SinmeB_0730,2.28694966680403
114,SinmeB_0733,2.80934641630281
115,SinmeB_0741,4.87083764500775
116,SinmeB_0744,2.12011117760129
117,SinmeB_0752,2.20707054426524
118,SinmeB_0759,2.7569570096615
119,SinmeB_0781,2.20690763159406
120,SinmeB_0786,5.32977126896745
121,SinmeB_0794,2.13457077179367
122,SinmeB_0804,2.05154520527826
123,SinmeB_0806,0.203194430934517
124,SinmeB_0807,0.29175329568153
125,SinmeB_0817,3.42291437393992
126,SinmeB_0818,3.36513152459532
127,SinmeB_0825,2.01199946287436
128,SinmeB_0827,2.27025161943134
129,SinmeB_0837,2.36431323828369
130,SinmeB_0838,0.269243620901696
131,SinmeB_0860,0.4984407452456
132,SinmeB_0861,0.275229209980131
133,SinmeB_0862,0.389324662253804
134,SinmeB_0863,2.41472624918952
