Sample,id,FoldChange
501,SMa1821,0.305240316980663
502,SMa1822,0.349220542387201
503,SMa2034,0.370936532514367
504,SMa2037,0.36765505061085
505,SMa5011,0.407145821706874
506,SMa2337,3.79611152091046
507,SMa2400,3.19957866941865
508,SMa2402,3.1961933409951
509,SMa2404,3.03069389092277
510,SMa2406,3.50622930147015
511,SMa2408,3.15189933521613
512,SMa2410,3.06919242853855
513,SMa2414,2.92519059980798
514,SMa2339,2.67580368495111
515,SMa2347,0.198685216830717
516,SMa2379,0.44966583491526
517,SMc01159,0.453256787017064
518,SMc02254,0.3941964147174
519,SMc02255,0.480230029375389
520,SMc00912,2.17473431923034
521,SMc00092,0.464756512992315
522,SMc00105,2.61702078743479
523,SMc02545,3.85683565745054
524,SMc01030,2.14618972172348
525,SMc01169,2.23822095841527
526,SMc04452,2.582950523767
527,SMc01652,2.73749325876793
528,SMc02350,0.415599184943004
529,SMc00640,2.09068087736733
530,SMc03201,2.16463780018218
531,SMc03211,2.6908598499894
532,SMc03137,2.10546474285335
533,SM_b20019,0.335022564822498
534,SM_b20020,2.265876651992
535,SM_b21284,2.67601428993214
536,SM_b21292,2.52244968263184
537,SM_b21691,0.419368284442083
538,SMa0677,0.460626904412345
539,SMa0678,0.435537135598724
540,SMa0687,0.499103118763402
541,SMa0697,0.432714742492356
542,SMa0699,0.420386479471486
543,SMa0745,2.33877059862707
544,SMa0771,0.449297492372459
545,SMa0814,0.428819078506013
546,SMa1185,0.43307482833439
547,SMa1186,0.460741711218836
548,SMa1188,0.47318608105436
549,SMc02178,2.79380435113792
550,SMc02240,0.459834281253362
551,SMc00591,2.14539418154258
552,SMc04288,2.37440989121325
553,SMc04290,2.1582625835265
554,SMc04293,2.59484770785596
555,SMc04294,2.52044691500342
556,SMc04301,2.49679545986956
557,SMc01592,0.499321643182284
558,SMc02346,0.496794185704363
559,SMc02350,0.482085357108247
560,SMc03167,13.2878476557803
561,SMc03168,11.0692793007816
562,SMc02513,4.35336023428289
563,SMc03824,3.46331426204131
564,SM_b21281,4.14831896931244
565,SM_b21284,3.52734969010247
566,SM_b21285,3.66171319765588
567,SM_b20724,0.24033342781155
568,SM_b20725,0.2445187828516
569,SM_b20726,0.215798923775415
570,SM_b21691,0.449247641537455
571,SMa0101,2.16132863952068
572,SMa0104,2.91150536255001
573,SMa0850,16.1134476221985
574,SMa0851,19.0216763618443
575,SMa0852,10.3192839626778
576,SMa0853,10.2958696960033
577,SMa0863,7.35676608857231
578,SMa0864,12.8440293252317
579,SMa0866,10.6380998333003
580,SMa0868,13.013215800636
581,SMa0869,17.2641895404049
582,SMa0875,2.15190806708818
583,SMa0876,2.70004941308094
584,SMa0878,2.08484624716491
585,SMc02575,3.19444850642934
586,SMc02576,2.56217038594686
587,SMc02615,0.338634003970431
588,SMc02854,0.446189224520902
589,SMc02857,2.23461255571158
590,SMc02868,2.73122643101385
591,SMc02890,2.27159758798205
592,SMc02911,3.10543940409702
593,SMc00320,2.27685967884426
594,SMc00324,2.42494330233115
595,SMc00332,2.29645031599611
596,SMc00335,3.11418265121035
597,SMc00353,0.477660738517953
598,SMc00362,2.23452082617805
599,SMc00365,2.19866367192685
600,SMc00371,0.480730846399378
601,SMc00397,2.16790643718928
602,SMc00399,2.09801326267706
603,SMc01160,0.232979894516287
604,SMc01159,0.19711202416467
605,SMc01142,2.19174605923705
606,SMc01106,3.08961888550619
607,SMc01104,4.15561476699185
608,SMc01095,2.29096130609369
609,SMc01092,2.38596874736205
610,SMc01720,2.20019517183552
611,SMc02171,2.51946417089672
612,SMc02156,0.273601510463335
613,SMc02254,0.086277056896117
614,SMc02255,0.099489776281908
615,SMc03004,7.90106255150851
616,SMc03006,10.6050731133608
617,SMc03007,7.57880700085689
618,SMc03009,6.99511735374916
619,SMc03010,3.84846261861445
620,SMc03011,2.82256496718876
621,SMc03012,2.39224754091572
622,SMc03014,13.6826096596687
623,SMc03017,2.58477571485025
624,SMc03019,9.41650417701622
625,SMc03020,7.69326103331761
626,SMc03021,10.9904032483571
627,SMc03022,14.1219840370618
628,SMc03023,16.4855076098059
629,SMc03024,23.5959331687947
630,SMc03025,13.1828264599944
631,SMc03026,10.6696159014965
632,SMc03027,15.3996166653816
633,SMc03028,24.075740537437
634,SMc03029,11.8991823226385
635,SMc03030,13.8734923175994
636,SMc03031,12.1808845298244
637,SMc03032,9.42006327160589
638,SMc03033,10.7792413594311
639,SMc03034,12.9004302274004
640,SMc03035,11.3708970042051
641,SMc03037,4.82602150068049
642,SMc03038,4.09360827275609
643,SMc03039,5.32960379348048
644,SMc03040,5.81409306264734
645,SMc03041,11.5823989210962
646,SMc03042,15.1874743073429
647,SMc03043,9.76446957339688
648,SMc03044,12.3724234675471
649,SMc03045,26.9938934488901
650,SMc03046,6.96379030533265
651,SMc03047,8.68720911549378
652,SMc03048,6.13718976490333
653,SMc03049,7.15903333295351
654,SMc03050,8.16443123656994
655,SMc03051,9.00526674604066
656,SMc03052,8.25076821789034
657,SMc03054,9.04741102647724
658,SMc03071,5.51894273084617
659,SMc03072,5.24332450567045
660,SMc03057,6.79562433532161
661,SMc00765,2.54604462703569
662,SMc00801,0.192417950868111
663,SMc00815,2.46055539750729
664,SMc00821,9.09414169652142
665,SMc00830,0.431824006557232
666,SMc00926,0.496923063566313
667,SMc00913,7.08412834004666
668,SMc00912,10.0191784671124
669,SMc00908,2.41539391590724
670,SMc00888,7.04464010824441
671,SMc00887,2.8500812575959
672,SMc00986,20.2522301024427
673,SMc00980,0.465119075464327
674,SMc00975,6.41717581456119
675,SMc00014,0.49833704151592
676,SMc00084,0.271659099409531
677,SMc00092,0.405190150456144
678,SMc00097,3.0183549506384
679,SMc00040,0.390788429065803
680,SMc00105,3.33964208973266
681,SMc00045,0.474825640015803
682,SMc00062,0.419662564156562
683,SMc02601,2.14938935645025
684,SMc02545,8.24941243523681
685,SMc00565,4.84446797861205
686,SMc00567,3.00133547804365
687,SMc00568,2.30095376887891
688,SMc00591,2.26611635337182
689,SMc00620,3.01974486930143
690,SMc01756,2.3679351634446
691,SMc01766,0.370768450444461
692,SMc01774,0.352575253583831
693,SMc01778,2.20362412569329
694,SMc01804,2.32690817033213
695,SMc01907,2.37672516098666
696,SMc01366,0.495003602197861
697,SMc01333,2.66572384586266
