sample,average,sd,ratio,ava,avb,cumsum
574,0.005653406022591,0.070662702894877,0.080005516219796,0,0.124324682103558,0.005653406022591
581,0.005591004562467,0.070007357109049,0.079863100013307,0,0.112837840133365,0.011244410585058
573,0.005531379446082,0.069521377819001,0.079563720104674,0.10531665112548,0,0.01677579003114
580,0.005381717281976,0.067970964145534,0.079176709491029,0.085053698043373,0,0.022157507313116
577,0.004918530521357,0.06312982969485,0.077911354190747,0,0.048083438487401,0.027076037834473
562,0.004409715579197,0.058020664274474,0.07600250073553,0,0.028453334864594,0.03148575341367
563,0.004171028120946,0.055604555700649,0.075012345092752,0,0.022636040928375,0.035656781534616
507,0.004086460647474,0.054740947342731,0.074650893816074,0,0.020912278885089,0.03974324218209
511,0.004070330384862,0.054575661514733,0.074581420946465,0,0.020600649249779,0.043813572566952
44,0.004000494809026,0.053857775446768,0.074278872007624,0,0.019310386443355,0.047814067375978
572,0.003986139857359,0.053670010651335,0.074271270100077,0.019029446814052,0,0.051800207233337
782,0.003984404420249,0.053651822674613,0.074264101788548,0.018999173817709,0,0.055784611653585
671,0.003961414103738,0.053454313160239,0.074108409023291,0,0.01862798207579,0.059746025757324
13,0.003899829345207,0.052762398967547,0.073913040754754,0.017587673519021,0,0.06364585510253
536,0.003827611902992,0.052062491253575,0.073519568711179,0,0.016486599232888,0.067473467005523
555,0.003827503883357,0.051996758712316,0.073610432229694,0.016473509248388,0,0.07130097088888
1073,0.003773293693199,0.051492404036166,0.073278646896132,0,0.015695882472195,0.075074264582079
337,0.003755413071271,0.05130405242776,0.07319915081872,0,0.015444734267686,0.07882967765335
741,0.003754927507466,0.051298932703136,0.07319699084571,0,0.015437975497063,0.082584605160816
1081,0.003737697745179,0.05103901863988,0.073232163250464,0.015197777863743,0,0.086322302905995
3,0.003710848670216,0.050833075942699,0.073000671342396,0,0.014837620177912,0.090033151576211
534,0.003708715461848,0.050728165981044,0.073109590897375,0.014809651320209,0,0.093741867038059
740,0.003691078799868,0.050538562068071,0.073034899467384,0.014578796358436,0,0.097432945837927
112,0.003689970755603,0.050526638714014,0.073030204452924,0.014564424825686,0,0.10112291659353
922,0.003681612218905,0.050522861981131,0.072870222994894,0,0.014453416426363,0.104804528812436
33,0.003680649178444,0.050512626668725,0.072865923258812,0,0.01444094543389,0.10848517799088
154,0.003670754674735,0.050319645868143,0.072948738239418,0.01431763816069,0,0.112155932665615
836,0.003669605789341,0.050307257347513,0.072943865017167,0.014303028865149,0,0.115825538454956
814,0.003668066639769,0.050290658284671,0.072937335976122,0.014283482459332,0,0.119493605094726
298,0.003660122488566,0.050294205609758,0.072774237990073,0,0.014177878709622,0.123153727583292
530,0.003657761933066,0.050269055169175,0.07276368972434,0,0.014147959478315,0.126811489516357
553,0.003654008236082,0.050138922400628,0.072877677882364,0.014106291395598,0,0.130465497752439
738,0.003640929448029,0.050089519690556,0.072688448013116,0,0.013936576570703,0.134106427200468
1086,0.003639849889283,0.049985883665696,0.072817556124976,0.013930260230275,0,0.137746277089752
38,0.003634328141234,0.050019016307168,0.072658928734535,0,0.013854608000591,0.141380605230986
862,0.003634058790013,0.050016138448983,0.07265772414077,0,0.013851274497332,0.145014664020998
744,0.00363221219635,0.049903232955098,0.072785107923125,0.013836294909943,0,0.148646876217348
116,0.00361759443381,0.04974486205504,0.072722976491666,0.013658371055381,0,0.152264470651158
584,0.003614949676613,0.049716182132758,0.072711731302303,0.013626446059901,0,0.155879420327771
649,0.003613228037764,0.044727009361051,0.080784029367948,0,0.176430676136537,0.159492648365535
198,0.003606283584252,0.049718897306233,0.072533458697608,0,0.013512112697607,0.163098931949787
215,0.003605697825841,0.049615790754771,0.072672384557205,0.013515402124371,0,0.166704629775628
800,0.003602603274049,0.049582189734841,0.072659220847557,0.013478479612413,0,0.170307233049677
783,0.003601087368425,0.04966318272606,0.072510201134073,0,0.013449657999144,0.173908320418102
