"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMa0214",5.26589938869853,-5.61588381769413,1.19392221008475,-4.70372673383426,2.55455111095115e-06,3.9109455548805e-06
"SMc00898",438.514624078939,-15.9400718201485,0.353740034868906,-45.0615430793853,0,0
"SM_b21555",359.650875067382,-18.2062511443674,0.280692932407815,-64.8618081979911,0,0
"SM_b20809",409.006861308416,-18.2893285967735,0.250300520453308,-73.0694788954115,0,0
"SM_b20830",30.3938757425464,-12.1295724272472,1.22817257671916,-9.87611403899694,5.28424811479788e-23,9.47045509629197e-23
"SMc02268",239.797122221051,-15.7785118412237,0.316707290341081,-49.8204882629348,0,0
"SM_b20833",145.105233343714,-15.3423812543411,0.386844798704181,-39.6603012519068,0,0
"SM_b20832",265.587005837988,-16.4971236337419,0.363631839494346,-45.3676544294971,0,0
"SMc00579",112.541970744105,-12.7375567682921,0.387465025739983,-32.8740813289298,5.15855416575975e-237,1.84694454037998e-236
"SMc00873",105.373696718613,-12.8016370015944,0.448169196543539,-28.5642946912143,1.86655653897776e-179,5.75764261574693e-179
"SMa1798",44.0899843468281,-12.6468338062849,0.659332291306098,-19.1812747123795,5.30633931071093e-82,1.21259282312663e-81
"SM_b21652",76.6025332688003,-11.7922027574003,0.452584723457057,-26.0552381603292,1.17349120305227e-149,3.3397416066716e-149
"SM_b21653",1.29507280809968,-8.06154164246331,2.0144189972934,-4.00191899167696,6.28308121014199e-05,9.41153206269186e-05
"SM_b21654",4.49400693690503,-4.74503591194814,1.37586721823504,-3.44876006133432,0.000563166878327208,0.000828359092559027
"SM_b20002",17.1551675684564,-7.58756256582761,0.70056730720738,-10.8305975568191,2.46541134918707e-27,4.54097306956697e-27
"SM_b21650",10.2141359028593,-7.36643724961664,1.28085295729213,-5.75119665975564,8.86139621714548e-09,1.40113519954825e-08
"SM_b21655",49.8856422080369,-10.6692432928459,0.619379651973298,-17.2256922855869,1.70376962528311e-66,3.69992146248329e-66
"SM_b20966",133.840342777658,-13.1850899797121,0.429401659160638,-30.7057266743806,4.77307426179704e-207,1.58281946903785e-206
"SMc00349",751.828620943536,-17.7937938205115,0.18174720548969,-97.9040848114769,0,0
"SMc02653",303.381836374207,-16.3220894061889,0.304570709980508,-53.5904762714494,0,0
"SMc02717",920.379869416304,-19.3677294273883,0.23064489609576,-83.9720702917577,0,0
"SMc02546",317.298848329806,-16.77019638302,0.235398330182697,-71.2417814094277,0,0
"SMc04405",683.802301693604,-17.7560221952216,0.289304612070536,-61.3748328038837,0,0
"SMc03823",699.826027873012,-18.9649739142094,0.230234043335759,-82.3725876479183,0,0
"SMc03795",493.99260649732,-18.4021160394328,0.246950329163452,-74.5174792913629,0,0
"SMc02804",1092.02034712553,-19.3037490897351,0.259012728781648,-74.5281870143473,0,0
"SMc01183",888.950094394152,-20.3398157400225,0.233046745279088,-87.2778365373189,0,0
"SMc02681",269.103579224897,-15.2932152522703,0.287987865474625,-53.1036793062998,0,0
"SMc01878",488.483218108324,-17.3630412476115,0.303636391536134,-57.183663525211,0,0
"SMc00594",370.446697475014,-18.0454584979874,0.328866547475893,-54.8716755671545,0,0
"SMc03835",1224.9220414998,-21.6222694742459,0.227911981530602,-94.8711398542364,0,0
"SMc01037",1269.77077093365,-21.1520296308989,0.249448333082608,-84.7952334237251,0,0
"SMc01268",119.863039393949,-13.9326127223662,0.523830093084011,-26.597579838033,7.24004702868959e-156,2.09289224963107e-155
"SMc01948",150.801407775765,-13.1386713124066,0.346478768647822,-37.920566860942,0,0
"SMc01949",206.688145032164,-14.0366544374354,0.369928780556187,-37.9442075751213,0,0
"SMc01951",500.840272912594,-17.818775688175,0.290879931838821,-61.2581815993016,0,0
"SMc01946",1253.75700979019,-19.6708561052478,0.2087697894938,-94.2227137027028,0,0
"SMc01950",234.111929225566,-14.8746235195033,0.31426437545499,-47.331561198968,0,0
"SMc01712",238.840481378846,-13.7785506261405,0.276481270894245,-49.8353851657853,0,0
"SM_b20850",259.273080364276,-15.9625183629833,0.239294940469074,-66.7064599514432,0,0
"SMc01111",257.187375404048,-14.998016309798,0.363140505478152,-41.3008631192213,0,0
"SMc01905",11159.9440778267,-27.0563372919898,0.220297700228066,-122.817157255747,0,0
"SMc01035",2169.66186433066,-21.9526303045778,0.334976092354583,-65.5349166869504,0,0
"SMc02487",1213.96527696745,-20.4935037282643,0.237682028846848,-86.222352727683,0,0
"SMc03204",148.813122493947,-14.2439348382037,0.338995457411586,-42.018069938057,0,0
"SMc02060",2392.71253518192,-24.7336042819398,0.360132843594215,-68.6791130603148,0,0
"SMc01219",268.0672389226,-15.2384175659547,0.272874635377817,-55.8440235562969,0,0
"SMc01222",186.211280483258,-14.2934409798962,0.359718322521924,-39.7350929463012,0,0
"SMc01221",163.824499597789,-13.7220778481407,0.398773247915275,-34.4107282017478,1.74268828890139e-259,6.59154551741804e-259
"SMc01220",121.351654052851,-13.376269598296,0.422728018724791,-31.6427324563134,9.5464150593923e-220,3.2685106798586e-219
"SMc02640",693.630713461663,-18.4885252506626,0.19892608530485,-92.9416834515661,0,0
"SMc04267",53.043608505795,-4.45875971407646,0.623991262318399,-7.14554831667069,8.96373543299748e-13,1.48128256455447e-12
"SMc02091",671.817011929412,-18.1236177302196,0.234497263050401,-77.2871183845085,0,0
"SMc02089",190.922926638015,-14.1945743951193,0.452824190340835,-31.3467670188627,1.07678109809869e-215,3.64722128687903e-215
"SMc01875",2709.72856496878,-23.5737628069265,0.183811401540825,-128.249731024932,0,0
"SMc02093",1260.62398103959,-20.0135742645625,0.231065174128676,-86.6144123190856,0,0
"SMc00892",89.9530222185685,-13.0023356392854,0.417107474324453,-31.1726268160118,2.50411487913402e-213,8.4420479876688e-213
"SMc04268",112.506880914575,-12.8466348225712,0.401615738799971,-31.9873789332983,1.63353698501731e-224,5.67148551997449e-224
"SMc00681",146.51792870415,-14.4659121508387,0.275891357345286,-52.4333646767127,0,0
"SMc01168",85.0722481346728,-14.2797814468162,0.419003916591594,-34.0803054133139,1.44431467732983e-254,5.39843326228811e-254
"SMc01223",85.0068745748045,-12.0373448931226,0.389824474612479,-30.8788844135268,2.29474826059166e-209,7.66758090114888e-209
"SMc01129",63.2563637691447,-11.6167876764083,0.454303194879923,-25.5705612624599,3.24363647882398e-144,9.08746755615261e-144
"SMc00037",56.7502131039471,-12.733405514094,0.614625074712782,-20.7173544295186,2.41600904574933e-95,5.75548660928658e-95
"SMc01225",783.054213023627,-16.5636654817592,0.271983467354957,-60.8995305591222,0,0
"SMc00723",389.525958561064,-16.8848532631068,0.324953492299921,-51.9608302825152,0,0
"SMc02438",684.661369170128,-17.8895406879045,0.193339226585652,-92.5292864972707,0,0
